evolution$generation,evolution$evaluated,FUtility,proportionBigHerders,objective$MSTCattleNEC,evolution$samples,evolution$generated,proportionBigHerders,totalGPSeeno,sheepsTempCamp,MSTCattleNEC,cattlesTempCamp,minTransCattlesLiveWeight,meanTransSheepsLiveWeight,SatisfactionMeanTreesInBaldiol,numberofCamps,proportionMediumHerders,totalGPBaldiol,MSTCaangol,thresholdTreeSatisfaction,SheepNECSatifactionIndex,meanGrass,maxTransSheepsLiveWeight,meanFruitsConsumedSheep,goodShepherdPercentage,minTimePresence,meanSheepsGrassEaten,totalGPCaangol,sumMediumHerder,meanLeavesConsumedCattle,trajSatisfactionSangre,sumLargeHerder,transCattlesWeightGain,MSTSheepNEC,MSTTempsPasse,sumSmallHerder,MSTBaldiol,SatisfactionMeanTreesInSangre,totalTransCattles,MSTSeeno,totalGPSangre,meanCattlesNEC,transSheepsWeightGain,totalCattles,totalTreesOldes,totalSheeps,totalTransSheeps,meanSheepsLiveWeight,MSTTrees,totalGrass,totalTransFoyers,meanSheepsNEC,maxTransCattlesLiveWeight,meanCattlesLiveWeight,treesKilled,meanTransCattlesNEC,SatisfactionMeanTreesInSeeno,decreasingFactor,CattleNECSatifactionIndex,totalLocalFoyers,sheepsWeightGain,SatisfactionMeanTreesInCaangol,totalTrees,meanTransCattlesLiveWeight,meanTransSheepsNEC,totalTreesYoung,avgUBTpercamp,MSTTransSheepNEC,totalFoyers,MSTTransCattleNEC,minTransSheepsLiveWeight,MSTSangre,cattlesWeightGain,meanCattlesGrassEaten,meanLeavesConsumedSheep,meanFruitsConsumedCattle,trajSatisfactionSeeno,trajSatisfactionCaangol,trajSatisfactionBaldiol
6194,13519,0.5781318148805417,27.673633389898708,-0.9621000543117494,9,0,"[27.673633389898708,27.673633389898708,27.673633389898708,27.673633389898708,27.673633389898708,27.673633389898708,27.673633389898708,27.673633389898708,27.673633389898708]","[88.0,87.0,88.0,88.0,88.0,91.0,90.0,86.0,88.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.9659271037181996,0.9614054438711973,0.9608738781294285,0.9561467889908257,0.961935521965045,0.9621000543117494,0.965363361968888,0.9641349977905436,0.9622075403079161]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0]","[60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[216.0,217.0,215.0,211.0,216.0,220.0,216.0,214.0,215.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5]","[3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0]","[43010.43868458775,44836.177337417335,45666.09639809883,44903.62751691745,42533.612619925734,44521.02237988903,43833.671786285006,45597.66797891568,47427.06662257076]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[1.6811948659320925E-17,4.918788765779823E-20,5.8182285387405395E-18,2.294704525171042E-29,1.5840507354732642E-17,1.6589764315103663E-17,1.5957103811561573E-17,9.10341772517283E-20,3.334340669408754E-29]","[100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0]","[30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0]","[0.9241400451480279,0.9227387142348747,0.9229555878653958,0.9245208218682551,0.9230479837515813,0.9240022792170701,0.9233886933481783,0.9226365773789217,0.9214394958149171]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[1.336492666626751E-16,1.559090999498616E-17,7.697141348866209E-17,5.344216209843717E-19,7.152371553373383E-20,5.444386841669707E-17,3.024874316978391E-17,3.5364230451267165E-17,3.16540864355374E-17]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[70.0,65.0,60.0,65.0,67.0,67.0,65.0,62.0,67.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[1.0,0.9983265136689794,0.9997177609825224,0.999856729923338,0.9998677373641945,1.0,1.0,0.9992288996906761,0.9994338707722148]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[154.0,166.0,172.0,153.0,165.0,160.0,171.0,186.0,159.0]","[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]","[55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]","[0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0]","[4.073259234613412,4.090444849321192,4.112183261147283,4.121410691993251,3.9782944346979323,4.128123424556773,4.113422494892758,4.114095977255967,4.109421499960349]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[2929.0,2957.0,3010.0,2965.0,2960.0,2976.0,2973.0,2925.0,2964.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[4193.0,4018.0,3687.0,3968.0,3999.0,3899.0,3918.0,4218.0,3974.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[68.94749542043316,68.6147451994136,62.58469071973372,67.65766928927644,66.91435906295598,68.85127015791085,70.00592468036314,64.10557397562255,67.2368636168998]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[2.275252206414691E7,2.3718337811493773E7,2.415736499459427E7,2.3754018956449337E7,2.2500281075940706E7,2.3551620838961303E7,2.3188012374944773E7,2.4121166360846374E7,2.50889182433399E7]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[4.999672046904997,4.898589817848359,4.819323056915623,4.951987464555546,4.971327695869175,4.927723501515874,4.957815715040176,4.888985285636794,4.937268429954347]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[347.455099865571,347.9126622331088,348.8845550305213,348.71334032934027,342.0011164396475,349.4860130479231,349.04339482444385,349.568567521449,348.88700742163957]","[25789.0,25227.0,24251.0,24993.0,25342.0,24700.0,25050.0,26036.0,25237.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0]","[10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0]","[3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0]","[224.0,231.0,232.0,218.0,232.0,227.0,236.0,248.0,226.0]","[0.019378718757982083,0.019107348063670596,0.016573092634579276,0.01901325511395463,0.019955663074761164,0.015900104772466575,0.018827284351977194,0.017644624742223298,0.018022830585043104]","[100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0]","[8976269.0,9043901.0,9073616.0,8973769.0,9277766.0,9024169.0,8917038.0,8940733.0,9020577.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[224.0,231.0,232.0,218.0,232.0,227.0,236.0,248.0,226.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.2480657953021363,0.26217658933436255,0.23573263522530472,0.24748318178452447,0.2554113619934136,0.22899996684516982,0.23496857945768262,0.22706978846341205,0.23056719179373816]","[6.346293925758387,6.3451231587135135,6.34512689355831,6.345676369056348,6.349036097890822,6.34693800597401,6.347480013404575,6.340279783115142,6.3413981932193355]","[3.172005696453669E-17,1.819113790728108E-17,3.064415614940808E-17,4.074174258167651E-18,1.6231821193640827E-19,1.9563401314980733E-17,0.0,1.6615518151278954E-18,1.964964126204226E-18]","[3.87520025922403E-17,1.421159492900507E-17,7.063780943004036E-18,7.042423822080614E-17,7.077410843804835E-18,7.639006577825079E-18,1.175658985563096E-16,2.2141705474297688E-17,1.4115306304836143E-16]","[3650.0,3650.0,3650.0,3650.0,3650.0,3650.0,3650.0,3650.0,3650.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[3650.0,3650.0,3650.0,3650.0,3650.0,3650.0,3650.0,3650.0,3650.0]"
