evolution$generation,evolution$evaluated,influxCeetcelde,influxCeedu,influxNduungu,goodShepherdPercentage,numberofCamps,objective$MSTCattleNEC,objective$totalTrees,evolution$samples,evolution$generated,proportionBigHerders,totalGPSeeno,sheepsTempCamp,MSTCattleNEC,cattlesTempCamp,minTransCattlesLiveWeight,meanTransSheepsLiveWeight,SatisfactionMeanTreesInBaldiol,numberofCamps,proportionMediumHerders,totalGPBaldiol,MSTCaangol,thresholdTreeSatisfaction,SheepNECSatifactionIndex,meanGrass,MSTSheepLeft,maxTransSheepsLiveWeight,meanFruitsConsumedSheep,goodShepherdPercentage,minTimePresence,meanSheepsGrassEaten,totalGPCaangol,sumMediumHerder,meanLeavesConsumedCattle,trajSatisfactionSangre,sumLargeHerder,transCattlesWeightGain,MSTSheepNEC,MSTTempsPasse,sumSmallHerder,MSTBaldiol,SatisfactionMeanTreesInSangre,totalTransCattles,MSTSeeno,totalGPSangre,meanCattlesNEC,transSheepsWeightGain,totalCattles,totalTreesOldes,totalSheeps,totalTransSheeps,meanSheepsLiveWeight,MSTTrees,totalGrass,MSTCattleLeft,totalTransFoyers,meanSheepsNEC,maxTransCattlesLiveWeight,meanCattlesLiveWeight,treesKilled,meanTransCattlesNEC,SatisfactionMeanTreesInSeeno,decreasingFactor,CattleNECSatifactionIndex,totalLocalFoyers,sheepsWeightGain,SatisfactionMeanTreesInCaangol,totalTrees,meanTransCattlesLiveWeight,meanTransSheepsNEC,totalTreesYoung,avgUBTpercamp,MSTTransSheepNEC,totalFoyers,MSTTransCattleNEC,minTransSheepsLiveWeight,MSTSangre,cattlesWeightGain,meanCattlesGrassEaten,meanLeavesConsumedSheep,meanFruitsConsumedCattle,trajSatisfactionSeeno,trajSatisfactionCaangol,trajSatisfactionBaldiol
1650,5043,4.535174849784303,28.87262337163794,8.515116815306396,19.72166040965837,56.88373717184787,-0.9573488383762356,-9050025.5,16,0,"[46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0]","[87.0,86.0,86.0,84.0,88.0,87.0,87.0,86.0,86.0,90.0,86.0,87.0,85.0,88.0,88.0,88.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.9565268960908787,0.959481347462738,0.9567086264346539,0.9562760020294266,0.9520898763782158,0.9566892226440007,0.9579256360078279,0.9554419335136549,0.9583682514101531,0.9567720407446435,0.9648674613058175,0.9591476407914764,0.958248401826484,0.9608908645559284,0.9589826367681703,0.9548775425487754]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[250.34190384793683,250.3446951197047,250.48233746792462,250.48209442104053,250.34020049096537,250.33923246982363,250.34292048283575,250.49912019483858,250.4846671435875,250.3466921840848,250.48150888080704,250.35149556471052,250.35166221636325,250.50067690264459,250.3528334897435,250.35371129745263]","[40.03164159763194,40.021820114317606,40.03056316023176,40.03003207294672,40.02997562764513,40.030344468688625,40.019830916641475,40.02703490551821,40.03377021438162,40.01907993755721,40.040196818458334,40.02337598012478,40.02311369326213,40.03911374672289,40.035119110200576,40.02498169495797]","[40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0]","[56.88373717184787,56.88373717184787,56.88373717184787,56.88373717184787,56.88373717184787,56.88373717184787,56.88373717184787,56.88373717184787,56.88373717184787,56.88373717184787,56.88373717184787,56.88373717184787,56.88373717184787,56.88373717184787,56.88373717184787,56.88373717184787]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[212.0,211.0,214.0,217.0,222.0,224.0,209.0,211.0,217.0,214.0,215.0,213.0,215.0,215.0,216.0,216.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5]","[3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0]","[43037.11043314074,42932.26509216421,47156.19875733884,50843.5769605171,42046.23795334142,44844.02269648937,43221.1949232224,49911.090103872826,43231.56764760133,37357.22950316544,47165.36123396278,38945.33031517138,47929.24167461064,40683.57975353127,44210.41926899918,44463.41971765522]","[0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090195304194636,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091]","[40.04077701257982,40.01584532540911,40.06438840566823,40.015976459973714,40.039971516727284,40.03602941286571,40.01609898201642,40.007699823509896,40.03844161807992,40.01585505953659,40.03717901738842,40.04243109298612,40.036858179385234,40.03676916274187,40.06664596838196,40.03816274466559]","[1.122758369277431E-18,1.5011339178702807E-19,0.0,1.3591127958155044E-18,2.4929972935533495E-18,1.702869121965186E-27,2.2463682018671734E-18,1.7703749193401496E-27,2.9755023801238776E-18,3.0175292464170923E-18,1.0550770791947253E-26,2.1443061729507582E-17,0.0,1.5347967033036408E-18,2.3986474520549277E-17,2.2823493936536552E-17]","[19.72166040965837,19.72166040965837,19.72166040965837,19.72166040965837,19.72166040965837,19.72166040965837,19.72166040965837,19.72166040965837,19.72166040965837,19.72166040965837,19.72166040965837,19.72166040965837,19.72166040965837,19.72166040965837,19.72166040965837,19.72166040965837]","[30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0]","[0.9225585489199881,0.9259413096754301,0.9232632407887225,0.925790787882376,0.9243502915166592,0.9238194048965301,0.92435472951579,0.9250911717222219,0.9229056812979018,0.9259043329627897,0.925124225604071,0.9237722656959917,0.922826326489638,0.9234765750547091,0.9245020776933132,0.9251245586698307]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0]","[5.3882463030387037E-17,1.0295574284376419E-16,0.0,4.413308917764597E-17,2.9264411311763836E-16,1.6163864947938397E-16,1.5711708794598228E-16,1.8219044506669235E-16,4.6982034490022994E-17,6.754213510502839E-17,3.148733312994175E-16,1.6705592563669697E-16,1.2012460181792017E-16,3.999620301203362E-16,6.343039021254343E-17,2.04922692471855E-16]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[71.0,74.0,75.0,74.0,70.0,74.0,74.0,75.0,71.0,70.0,74.0,74.0,74.0,72.0,71.0,72.0]","[0.22877291477776096,0.18788781602349475,0.16827349393463648,0.26062212517752253,0.26145094292501436,0.2779501214581991,0.22741656191968845,0.27750589609381027,0.20761018954456084,0.1914035365653841,0.25486967332190835,0.22933950435648914,0.19264972948618567,0.27975788115119693,0.24848968463636323,0.2626279978426359]","[0.9973304376879386,0.9988351856638236,0.999122547204739,0.999007272112295,1.0,0.9997755405182374,0.9968568417883487,0.9999685891283483,0.9962731668009669,0.984701440112399,0.9994822985233944,0.9996482327075934,0.9987890410958904,0.9994085094801778,0.997897216647762,0.9999933582399336]","[0.8500449838743951,0.8500449838743951,0.8500449838743951,0.8500449838743951,0.8500449838743951,0.8500449838743951,0.8500449838743951,0.8500449838743951,0.8500449838743951,0.8500449838743951,0.8500449838743951,0.8500449838743951,0.8500449838743951,0.8500449838743951,0.8500449838743951,0.8500449838743951]","[93.0,85.0,73.0,88.0,94.0,92.0,108.0,82.0,65.0,86.0,80.0,88.0,76.0,79.0,86.0,93.0]","[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]","[55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0]","[107.0,56.0,41.0,61.0,42.0,49.0,64.0,86.0,66.0,84.0,91.0,79.0,83.0,63.0,61.0,44.0]","[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]","[1.0,0.0,3.0,4.0,3.0,1.0,4.0,2.0,2.0,1.0,3.0,3.0,4.0,0.0,2.0,2.0]","[3.9719915618371107,4.027102891482968,4.126853527198606,4.135978770041524,4.089187947489458,4.070988493301406,4.109457322249616,4.134928958225151,4.101339207652354,4.0190406001226675,4.05253073799977,4.047682670969292,4.11377922772854,3.9136385369284428,4.068625130570112,4.12763206006663]","[0.01682911286989707,0.015399008517268173,0.015610154178848588,0.023009363414983316,0.022065549068981262,0.02228308451650753,0.016892245498233552,0.02230309628067353,0.022029734777782025,0.012896376931615714,0.031346630754277016,0.015275766520050348,0.013654644388161549,0.028893696019258532,0.01692806651309213,0.016935723924065917]","[2772.0,2747.0,2755.0,2776.0,2800.0,2772.0,2762.0,2759.0,2811.0,2827.0,2761.0,2782.0,2771.0,2783.0,2794.0,2799.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[4006.0,4162.0,4112.0,3981.0,3831.0,4006.0,4068.0,4087.0,3762.0,3662.0,4075.0,3943.0,4012.0,3937.0,3868.0,3837.0]","[66.0,126.0,108.0,127.0,149.0,156.0,87.0,127.0,127.0,110.0,104.0,112.0,118.0,107.0,145.0,124.0]","[61.999585021073,61.99378677977803,64.42116396156871,65.73367071627202,70.09535282715834,66.75533362020269,60.42576157415785,65.83890954806164,65.21278418555086,59.08667846856408,65.49055731298296,65.81461354303322,59.039556906998065,61.81862684801981,60.87875366663368,65.66040426530358]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[2.276663141913146E7,2.2711168233754896E7,2.4945629142632212E7,2.6896252212113503E7,2.2242459877317615E7,2.372248800644289E7,2.2864012114384633E7,2.6402966664948706E7,2.2869499285581086E7,1.976197440717452E7,2.495047609276631E7,2.0602079736725654E7,2.535456884586903E7,2.1521613689618047E7,2.3387311793300617E7,2.352114903063962E7]","[0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091]","[8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0]","[4.8005269792968885,4.7838795513848895,4.857072734106711,4.94536715657523,4.948382840018017,4.886758197547246,4.83750691736255,4.962078169203835,4.747815263387442,4.757691078856619,4.826986698521696,4.912856340197986,4.837675360519796,4.822311500172853,4.741037637252933,4.901115693792879]","[250.48906357355608,250.3596345706427,250.3502288433368,250.33895465031003,250.49115920227624,250.50068376187957,250.35782681005765,250.48656716816967,250.34930128570284,250.34809601394522,250.48860266669635,250.48887535172335,250.35192780833316,250.35086179939216,250.4894231333244,250.49257614330241]","[342.7050502057023,345.0502404090087,349.62447966963975,349.99701060029076,348.00333075451965,347.2032852717582,349.1162609717775,349.9321731959657,348.0038904393937,344.34721409307366,345.60126519818635,346.0312890232989,348.5516643568542,339.6361446840002,346.1627114781764,349.52171326547875]","[37416.0,41220.0,38109.0,55175.0,43017.0,48919.0,68113.0,43227.0,43132.0,60872.0,41156.0,41014.0,37020.0,37909.0,38545.0,42819.0]","[2.086685602547276,2.085845899217782,2.0861518513124984,2.0873331108428466,2.0876864329220948,2.088070341502908,2.0866843529207544,2.0875999070949143,2.086280592336244,2.0859817994872856,2.087187977239998,2.087421028385609,2.0862848437061445,2.088123897834982,2.0874865174500927,2.0873402944298505]","[20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0]","[10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0]","[3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0]","[164.0,159.0,148.0,162.0,164.0,166.0,182.0,157.0,136.0,156.0,154.0,162.0,150.0,151.0,157.0,165.0]","[0.018512537452517172,0.019788392368945504,0.018954994466806502,0.023137801231069316,0.0182983741078273,0.01711320685577226,0.02068757115664147,0.021323514918162135,0.020469409018754846,0.020737860546809206,0.01778320671676516,0.019043422376594715,0.016248114838606848,0.019088542972564612,0.019140925080994794,0.018402536822365024]","[100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0]","[9840534.0,9166586.0,8553170.0,8822200.0,8917242.0,9570971.0,9362714.0,9082271.0,8782278.0,9017780.0,9374970.0,8898176.0,9003189.0,1.0087381E7,9340660.0,8533571.0]","[250.40813971016854,250.36007419007024,250.34801499517837,250.40594360256108,250.4463770709226,250.4801958043761,250.40467892652575,250.44113834015496,250.37201457224944,250.35778873552377,250.38130419190043,250.4793537913325,250.39413354422683,250.43611304392414,250.4385090248825,250.46676423408155]","[3.272608732652184,3.2716955618512222,3.272227748755016,3.2730683739689277,3.2728843798785534,3.273487167900859,3.2720913482319514,3.273229844578197,3.2729745871475227,3.2713852811106925,3.275028900376354,3.2722839998057016,3.271397833162176,3.2741836925417553,3.2732053308609825,3.272440984329788]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0]","[0.009216589861751152,0.009216589861751152,0.009216589861751152,0.009216589861751152,0.009216589861751152,0.009216589861751152,0.009216589861751152,0.009216589861751152,0.009216589861751152,0.009216589861751152,0.009216589861751152,0.009216589861751152,0.009216589861751152,0.009216589861751152,0.009216589861751152,0.009216589861751152]","[172.0,167.0,156.0,170.0,172.0,174.0,190.0,165.0,144.0,164.0,162.0,170.0,158.0,159.0,165.0,173.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[40.01508915095409,40.03696656432593,40.01404827446185,40.01164915881808,40.01314266135539,40.06485929598525,40.03915386255653,40.06618846676047,40.014403070301725,40.01185657330384,40.04050508845196,40.014611151086754,40.01599418284763,40.015365929310704,40.01496557768929,40.06462514441732]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.23271817618371235,0.24707460808163664,0.2453891728148266,0.2534806052542775,0.26538023142194,0.24520890732707581,0.2519558135762569,0.25402560542524577,0.24235100027126943,0.24440861225668012,0.24369620928907212,0.26296313648768543,0.23008905056149853,0.24579338577313267,0.24800054582365855,0.2465901996474947]","[6.34173712087113,6.3505365113936465,6.3403654314967355,6.349690008900409,6.346513982166437,6.346867438076277,6.346111656692725,6.3508793147437865,6.342043721915344,6.350479633101871,6.346277677692751,6.349164129029165,6.34876916220176,6.3441730976131625,6.346655453585124,6.350651390279743]","[2.804218439508853E-17,9.189783141249299E-17,9.601928861622976E-17,2.2022887012058274E-17,8.148658811514529E-18,2.1401365178906126E-17,2.260518533219799E-20,4.525636686165216E-17,5.0231347230453904E-17,0.0,9.227636062623418E-17,8.793834579831E-17,0.0,3.085738980789321E-17,4.525654418344415E-17,0.0]","[5.333784712480969E-19,8.718526235957085E-17,0.0,0.0,9.12065657981045E-18,2.5636574016991646E-17,9.034037690195394E-18,0.0,2.899456091547533E-18,8.559807268576701E-17,1.7366063924670903E-17,5.164351642096209E-17,1.1291687903828013E-16,1.0750342131589417E-25,2.6649378671143933E-17,5.616882161311085E-19]","[3650.0,3650.0,3650.0,3650.0,3650.0,3650.0,3650.0,3650.0,3650.0,3650.0,3650.0,3650.0,3650.0,3650.0,3650.0,3650.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[3650.0,3650.0,3650.0,3650.0,3650.0,3650.0,3650.0,3650.0,3650.0,3650.0,3650.0,3650.0,3650.0,3650.0,3650.0,3650.0]"
1650,5043,4.271514759015985,19.251905377422872,17.541124552887226,62.6225505495161,79.32627366196728,-0.9678737343656938,-9009789.0,1,1370,"[46.0]","[89.0]","[0.0]","[0.9678737343656938]","[0.0]","[250.48305648085406]","[40.03746377817289]","[40.0]","[79.32627366196728]","[0.0]","[232.0]","[0.0]","[0.5]","[3.0]","[40181.170266098605]","[0.9090909090909091]","[40.039489875820514]","[3.6165257617362456E-17]","[62.6225505495161]","[30.0]","[0.9217530906318887]","[0.0]","[17.0]","[5.657731264984021E-17]","[0.0]","[99.0]","[0.273420512014636]","[1.0]","[0.8478891482079945]","[131.0]","[1.0]","[55.0]","[166.0]","[1.0]","[2.0]","[4.118906774040511]","[0.026101194274884346]","[3858.0]","[0.0]","[5634.0]","[260.0]","[71.98253540054272]","[0.0]","[2.1255839070766132E7]","[0.9090909090909091]","[17.0]","[4.990357462634349]","[250.48684844136588]","[349.402643285468]","[61752.0]","[2.0877830982921504]","[20.0]","[10.0]","[3.0]","[230.0]","[0.016404056312722973]","[100.0]","[9009789.0]","[250.46095385733184]","[3.274140975069185]","[0.0]","[60.0]","[0.009216589861751152]","[247.0]","[0.0]","[40.01301950524271]","[0.0]","[0.23803000288184453]","[6.338330254612143]","[5.896992277728489E-17]","[3.230169347286866E-18]","[3650.0]","[0.0]","[3650.0]"
1650,5043,2.8751874343600536,16.958219780242192,0.0,17.931198862603477,110.0,-0.4169452501003971,-5.2036886E7,1,1414,"[46.0]","[109.0]","[0.0]","[0.4169452501003971]","[0.0]","[0.0]","[0.0]","[40.0]","[110.0]","[0.0]","[260.0]","[0.0]","[0.5]","[3.0]","[512.1270701221457]","[0.8907208716498797]","[0.0]","[1.3472779677129163]","[17.931198862603477]","[30.0]","[0.35951015936228314]","[0.0]","[0.0]","[6.845541105072404]","[367.0]","[138.0]","[0.0]","[0.8528544018562314]","[0.8250542222311009]","[169.0]","[1.0]","[55.0]","[0.0]","[1.0]","[58.0]","[2.38612542587927]","[0.0]","[5398.0]","[0.0]","[7512.0]","[0.0]","[45.8549391518787]","[0.0]","[270915.22009461443]","[0.8634162872833432]","[0.0]","[3.4830329621615963]","[0.0]","[260.32540767806347]","[766571.0]","[1.2297091098810187]","[20.0]","[10.0]","[3.0]","[307.0]","[-0.03103852854638868]","[100.0]","[5.2036886E7]","[0.0]","[1.8281433168045966]","[0.0]","[60.0]","[0.5944186046511628]","[307.0]","[0.0]","[0.0]","[0.10054794520547945]","[-0.1931850213795823]","[2.8292053969828967]","[1.8552089354587469]","[4.9443546247043955]","[3650.0]","[0.0]","[3650.0]"
1650,5043,8.819933055497417,16.731737886752953,21.252419139775554,5.705823271632404,110.0,-0.8958515303585153,-2.6839816E7,5,420,"[46.0,46.0,46.0,46.0,46.0]","[103.0,97.0,105.0,99.0,101.0]","[0.0,0.0,0.0,0.0,0.0]","[0.8361772662859106,0.9355836994916861,0.881338286510332,0.9192414500046594,0.8958515303585153]","[0.0,0.0,0.0,0.0,0.0]","[250.48052309475224,250.49377334313374,250.1727111008436,250.3490754470252,250.3408601710919]","[40.07102641871593,40.02500183461879,40.03077342126202,40.02773011254884,40.02665596402935]","[40.0,40.0,40.0,40.0,40.0]","[110.0,110.0,110.0,110.0,110.0]","[0.0,0.0,0.0,0.0,0.0]","[260.0,246.0,259.0,258.0,261.0]","[0.0,0.0,0.0,0.0,0.0]","[0.5,0.5,0.5,0.5,0.5]","[3.0,3.0,3.0,3.0,3.0]","[539.7981025332701,34619.9038163913,14772.073144827562,27815.04056061769,19354.74377019379]","[0.900600688594242,0.9045041272220323,0.9063228084556332,0.9090909090909091,0.909015574312378]","[40.1423958241799,40.01300224519398,40.03722047050739,40.012062976973205,40.06431389600138]","[0.4992289868451971,2.516505522483688E-17,0.09350560107837058,1.2809103740010261E-17,0.018152740207617805]","[5.705823271632404,5.705823271632404,5.705823271632404,5.705823271632404,5.705823271632404]","[30.0,30.0,30.0,30.0,30.0]","[0.33246680700976755,0.9207965802035109,0.9020527356750738,0.8781557685590208,0.8953528264373842]","[0.0,0.0,0.0,0.0,0.0]","[21.0,21.0,21.0,21.0,21.0]","[10.26759526103065,8.965630387830816E-17,1.5286027762943217,0.7349867458853684,0.8433008500961259]","[2.0,0.0,367.0,0.0,367.0]","[131.0,136.0,142.0,141.0,138.0]","[0.1108758983953025,0.22071482536766038,0.1936340504299898,0.23881735417062275,0.19503428766809372]","[0.8662721690213423,0.8892668217454984,0.9048674251218946,0.9550945857795173,0.9534508793345089]","[0.8332605106017668,0.8332605106017668,0.8332605106017668,0.8332605106017668,0.8332605106017668]","[188.0,182.0,153.0,153.0,165.0]","[1.0,1.0,1.0,1.0,1.0]","[55.0,55.0,55.0,55.0,55.0]","[188.0,139.0,191.0,174.0,200.0]","[1.0,1.0,1.0,1.0,1.0]","[48.0,20.0,55.0,26.0,57.0]","[3.359767131648461,4.106137866688236,4.001326483470609,4.029695459593371,4.070643892312728]","[0.021700366917205758,0.016363831688275304,0.020562666410723195,0.02181465118158426,0.015277714833536692]","[5416.0,5370.0,5367.0,5384.0,5400.0]","[0.0,0.0,0.0,0.0,0.0]","[7400.0,7687.0,7706.0,7600.0,7500.0]","[303.0,397.0,270.0,317.0,283.0]","[48.224969552444925,58.70450400985595,54.8281985898611,63.47317719913126,63.20638375720761]","[0.0,0.0,0.0,0.0,0.0]","[285553.1962401016,1.8313929118870985E7,7814426.693613785,1.471415645656676E7,1.0238659454432514E7]","[0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091]","[21.0,21.0,21.0,21.0,21.0]","[3.7777461750974344,4.593814566007321,4.220429382167939,4.730196333009072,4.636653482901727]","[250.00946975439675,250.3601579963415,250.35678735151458,250.48846445908595,250.35291682141224]","[311.8038433977415,348.331996401849,343.48976238806614,344.21244657395846,346.87653441161314]","[693767.0,295171.0,598779.0,445837.0,619462.0]","[2.088038550703043,2.086801110852011,2.086134083008441,2.0871503160812734,2.0862634770150423]","[20.0,20.0,20.0,20.0,20.0]","[10.0,10.0,10.0,10.0,10.0]","[3.0,3.0,3.0,3.0,3.0]","[319.0,318.0,295.0,294.0,303.0]","[-0.040847779460522385,0.015746545779035587,0.017953967304308246,0.010739230977487442,0.016680550972945782]","[100.0,100.0,100.0,100.0,100.0]","[4.4280522E7,1.0999455E7,2.719099E7,1.5901197E7,2.6839816E7]","[250.43402135615892,250.38537841908473,250.37219468404317,250.44832137531728,250.38067571424787]","[3.280545830163884,3.2720907466634737,3.273463503701721,3.2730416646371365,3.2721563888241443]","[0.0,0.0,0.0,0.0,0.0]","[60.0,60.0,60.0,60.0,60.0]","[0.009216589861751152,0.009216589861751152,0.009216589861751152,0.009216589861751152,0.009216589861751152]","[340.0,339.0,316.0,315.0,324.0]","[0.0,0.0,0.0,0.0,0.0]","[40.12247520080134,40.01378280712465,40.03859663726915,40.014598814845925,40.017143216697306]","[5.47945205479452E-4,0.0,0.10054794520547945,0.0,0.10054794520547945]","[-0.19629388304738957,0.22627980083927982,0.20964377947906573,0.2030904600999009,0.21531564469689207]","[2.4137698498296722,6.3385121337619355,6.05302176392285,6.088293199278112,6.136798362150029]","[1.7918019984589888,0.0,0.1369991263804665,6.193059520083875E-17,0.1001175793736317]","[1.8518901302055546,5.939868296089514E-17,0.08514623138661456,9.221457506987208E-9,0.1577264584583489]","[3650.0,3650.0,3650.0,3650.0,3650.0]","[0.0,0.0,0.0,0.0,0.0]","[3650.0,3650.0,3650.0,3650.0,3650.0]"
