evolution$generation,evolution$evaluated,FUtility,proportionBigHerders,objective$MSTCattleNEC,evolution$samples,evolution$generated,proportionBigHerders,totalGPSeeno,sheepsTempCamp,MSTCattleNEC,cattlesTempCamp,minTransCattlesLiveWeight,meanTransSheepsLiveWeight,SatisfactionMeanTreesInBaldiol,numberofCamps,proportionMediumHerders,totalGPBaldiol,MSTCaangol,thresholdTreeSatisfaction,SheepNECSatifactionIndex,meanGrass,maxTransSheepsLiveWeight,meanFruitsConsumedSheep,goodShepherdPercentage,minTimePresence,meanSheepsGrassEaten,totalGPCaangol,sumMediumHerder,meanLeavesConsumedCattle,trajSatisfactionSangre,sumLargeHerder,transCattlesWeightGain,MSTSheepNEC,MSTTempsPasse,sumSmallHerder,MSTBaldiol,SatisfactionMeanTreesInSangre,totalTransCattles,MSTSeeno,totalGPSangre,meanCattlesNEC,transSheepsWeightGain,totalCattles,totalTreesOldes,totalSheeps,totalTransSheeps,meanSheepsLiveWeight,MSTTrees,totalGrass,totalTransFoyers,meanSheepsNEC,maxTransCattlesLiveWeight,meanCattlesLiveWeight,treesKilled,meanTransCattlesNEC,SatisfactionMeanTreesInSeeno,decreasingFactor,CattleNECSatifactionIndex,totalLocalFoyers,sheepsWeightGain,SatisfactionMeanTreesInCaangol,totalTrees,meanTransCattlesLiveWeight,meanTransSheepsNEC,totalTreesYoung,avgUBTpercamp,MSTTransSheepNEC,totalFoyers,MSTTransCattleNEC,minTransSheepsLiveWeight,MSTSangre,cattlesWeightGain,meanCattlesGrassEaten,meanLeavesConsumedSheep,meanFruitsConsumedCattle,trajSatisfactionSeeno,trajSatisfactionCaangol,trajSatisfactionBaldiol
5776,10277,0.5787168989085358,45.54330073244488,-0.15067630839480153,8,1942,"[45.54330073244488,45.54330073244488,45.54330073244488,45.54330073244488,45.54330073244488,45.54330073244488,45.54330073244488,45.54330073244488]","[97.0,98.0,98.0,99.0,97.0,98.0,98.0,99.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.6852475679968234,0.21358396428727736,0.37513424657534244,0.15470056199508253,0.07031506849315068,0.054749578669893266,0.14665205479452054,0.12386140209508462]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0]","[120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[263.0,263.0,264.0,263.0,262.0,266.0,262.0,262.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5]","[3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0]","[455.72966661127873,185.65070203019548,189.81357653251297,312.4033458299281,470.84616989710935,139.57453398169605,297.15387055601406,103.5122639730456]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[1.7096597456920655,2.3406037028183095,2.3853120699042702,2.2187440413182786,1.4513329637456565,1.8418978561640116,2.0579719646540724,2.1616032259809863]","[100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0]","[30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0]","[0.301706132630731,0.3075904421452097,0.315546022151435,0.33410095455072997,0.36594881316172767,0.338402281239945,0.320867162349286,0.36667757130275386]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[12.441150389268815,14.272867786239539,9.214628213022543,19.069102488021848,15.337852836183986,19.373157409749776,13.425129485383078,12.070083448272383]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[153.0,160.0,147.0,162.0,155.0,159.0,154.0,145.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.7316497915425849,0.5891295023852247,0.6633056751467711,0.5649929750614682,0.5052070910556004,0.47078950780000867,0.5962606653620353,0.5633795326349719]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[192.0,153.0,203.0,150.0,185.0,158.0,196.0,195.0]","[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]","[55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]","[3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0]","[2.3337381859548576,1.7269245610442463,1.796891396805754,1.7631148681743531,1.9606218180193398,2.026186743160168,1.7327716201368835,1.7160949148851738]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[5831.0,5801.0,5893.0,5787.0,5814.0,5811.0,5848.0,5895.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[8556.0,8743.0,8168.0,8831.0,8662.0,8681.0,8450.0,8156.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[38.054139996923695,36.39064258564815,36.70710901842458,36.39413600701656,34.95336470775513,34.45876123798617,35.8311740239882,36.10258004744119]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[241080.99363736666,98209.22137397298,100411.38198569928,165261.36994403263,249077.62387557232,73834.92847631717,157194.3975241324,54757.98764174123]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[2.9746070290193876,2.639164092062669,2.5973222313589233,2.6209292888808444,2.415021135694956,2.390531778228874,2.6167583007537245,2.5793405475818743]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[262.12355214142843,234.19027878360293,235.68275519048225,234.6708199573754,244.6871564015033,248.36344817297552,231.61543526488973,230.75994284557765]","[51292.0,49096.0,49073.0,47026.0,46097.0,45256.0,46284.0,44501.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0]","[10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0]","[3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0]","[345.0,313.0,350.0,312.0,340.0,317.0,350.0,340.0]","[-0.005277126491415722,0.001025508591605681,-0.02164233980506783,0.01643838253055572,0.013783502102634279,0.014118550002915098,-0.0033053014231206298,0.005376876358520095]","[100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0]","[1.9219839E7,2.0144532E7,2.063394E7,1.9899464E7,1.9666079E7,1.9642702E7,2.0472629E7,2.051017E7]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[345.0,313.0,350.0,312.0,340.0,317.0,350.0,340.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[-0.13662082342897586,-0.06919753290874431,-0.1839413833639969,0.018982195026137,0.01033201889431208,0.006137248511838898,-0.05200330788042582,-0.05751019713512772]","[2.212676875704777,2.360759276796987,2.4720876246494545,2.4374931965063995,2.536471986128399,2.564015654261548,2.4595439169888134,2.4355464380349416]","[4.415120026188618,4.550798056975524,2.5411801531072826,5.0063630500453025,4.500487502265553,5.077970485213949,3.9154937794657214,2.9082731190549147]","[6.935558118381812,8.233498421788068,7.358213391614003,6.127899666145519,6.90511221535318,5.9120457122287595,6.658318562274963,7.160115112851634]","[3650.0,3650.0,3650.0,3650.0,3650.0,3650.0,3650.0,3650.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[3650.0,3650.0,3650.0,3650.0,3650.0,3650.0,3650.0,3650.0]"
5776,10277,0.5844765753954408,33.81472107655094,-0.3345998689433209,6,1349,"[33.81472107655094,33.81472107655094,33.81472107655094,33.81472107655094,33.81472107655094,33.81472107655094]","[97.0,97.0,99.0,97.0,96.0,99.0]","[0.0,0.0,0.0,0.0,0.0,0.0]","[0.49374300598109205,0.4274392510497694,0.2575580999114019,0.4116416379752399,0.10938319924621295,0.16746125387461253]","[0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0]","[40.0,40.0,40.0,40.0,40.0,40.0]","[120.0,120.0,120.0,120.0,120.0,120.0]","[0.0,0.0,0.0,0.0,0.0,0.0]","[263.0,266.0,266.0,264.0,263.0,262.0]","[0.0,0.0,0.0,0.0,0.0,0.0]","[0.5,0.5,0.5,0.5,0.5,0.5]","[3.0,3.0,3.0,3.0,3.0,3.0]","[134.02603561107256,199.12606058701743,204.225669570249,206.38614427100896,442.61560267966354,183.28501873064357]","[0.0,0.0,0.0,0.0,0.0,0.0]","[1.806779859895798,2.120850748518068,1.7753422146464077,2.159611336460563,1.8856534863043084,1.6218708702738505]","[100.0,100.0,100.0,100.0,100.0,100.0]","[30.0,30.0,30.0,30.0,30.0,30.0]","[0.2666055220440374,0.2973671210393697,0.3181656256526031,0.28022324426495604,0.35807049568027155,0.33070270320917566]","[0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0]","[9.342642258124373,9.224107278659396,8.890152242277228,10.89928190224021,10.878660921838705,12.456876547513867]","[0.0,0.0,0.0,0.0,0.0,0.0]","[144.0,137.0,125.0,140.0,135.0,139.0]","[0.0,0.0,0.0,0.0,0.0,0.0]","[0.6405640234098656,0.6470861155090522,0.5467757104886527,0.6220818987619955,0.5695513517431327,0.6055034496550346]","[0.0,0.0,0.0,0.0,0.0,0.0]","[282.0,261.0,277.0,234.0,243.0,272.0]","[1.0,1.0,1.0,1.0,1.0,1.0]","[55.0,55.0,55.0,55.0,55.0,55.0]","[0.0,0.0,0.0,0.0,0.0,0.0]","[1.0,1.0,1.0,1.0,1.0,1.0]","[4.0,2.0,3.0,4.0,4.0,3.0]","[2.0248544282427803,2.0218721784109586,1.776724121823619,1.969244105770114,1.6813556089948403,1.6902480251890704]","[0.0,0.0,0.0,0.0,0.0,0.0]","[5811.0,5893.0,5971.0,5891.0,5948.0,5860.0]","[0.0,0.0,0.0,0.0,0.0,0.0]","[8681.0,8168.0,7681.0,8181.0,7825.0,8375.0]","[0.0,0.0,0.0,0.0,0.0,0.0]","[36.68637920895609,36.636199329671335,37.142829440262425,36.91878356302056,35.738939424289626,34.953534543208896]","[0.0,0.0,0.0,0.0,0.0,0.0]","[70899.77283825717,105337.68605053156,108035.37920266192,109178.27031936424,234143.65381754105,96957.77490851031]","[0.0,0.0,0.0,0.0,0.0,0.0]","[2.7051665202655006,2.7301441645127382,2.6371028427274874,2.7998260988465633,2.554920264373896,2.4558760235030297]","[0.0,0.0,0.0,0.0,0.0,0.0]","[243.9828283684905,243.24603903302796,235.58370448003583,239.71619117408704,231.8152805123906,230.6660232900246]","[51236.0,48959.0,46983.0,48812.0,43803.0,48351.0]","[0.0,0.0,0.0,0.0,0.0,0.0]","[20.0,20.0,20.0,20.0,20.0,20.0]","[10.0,10.0,10.0,10.0,10.0,10.0]","[3.0,3.0,3.0,3.0,3.0,3.0]","[426.0,398.0,402.0,374.0,378.0,411.0]","[-0.018604591213164004,-0.0233660627826328,-0.019469913640676902,-0.021964202391308578,0.002570182780086724,0.006647814667985721]","[100.0,100.0,100.0,100.0,100.0,100.0]","[1.9364806E7,2.0441333E7,2.0292935E7,2.0185876E7,1.9811155E7,2.0243922E7]","[0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0]","[60.0,60.0,60.0,60.0,60.0,60.0]","[0.0,0.0,0.0,0.0,0.0,0.0]","[426.0,398.0,402.0,374.0,378.0,411.0]","[0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0]","[-0.1499994099050117,-0.16876989697768402,-0.19989725626097832,-0.1531798859481558,-0.11690887518046729,-0.0368247107797817]","[2.402701870875628,2.363829387699209,2.275415241982083,2.4457170414932325,2.496072856566659,2.77031162439737]","[3.008701023318668,2.0113528276125505,1.9886398178516085,2.2936744853844457,2.8489829598243785,3.6071012465024417]","[5.642381378729387,6.4637234797832726,6.625986034613577,5.748448450897621,6.9154930790216795,5.431133057221035]","[3650.0,3650.0,3650.0,3650.0,3650.0,3650.0]","[0.0,0.0,0.0,0.0,0.0,0.0]","[3650.0,3650.0,3650.0,3650.0,3650.0,3650.0]"
5776,10277,0.6860042267123153,26.19329148980077,-0.13542273798097895,19,0,"[26.19329148980077,26.19329148980077,26.19329148980077,26.19329148980077,26.19329148980077,26.19329148980077,26.19329148980077,26.19329148980077,26.19329148980077,26.19329148980077,26.19329148980077,26.19329148980077,26.19329148980077,26.19329148980077,26.19329148980077,26.19329148980077,26.19329148980077,26.19329148980077,26.19329148980077]","[98.0,98.0,98.0,98.0,98.0,99.0,96.0,97.0,98.0,99.0,96.0,96.0,95.0,98.0,99.0,96.0,97.0,98.0,98.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.22781211821891814,0.18853805490820214,0.2212765011531301,0.11043097777904881,0.20060715343004012,0.13542273798097895,0.07168057523749541,0.13583077831847204,0.08190185399130769,0.28635320251758606,0.06448752446183953,0.374728245270711,0.04848061971349643,0.0661320729525488,0.6472835786960722,0.06372512542984385,0.038530930064888246,0.06276779699079273,0.13985781860935662]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0]","[120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[261.0,263.0,261.0,262.0,261.0,261.0,263.0,262.0,262.0,262.0,262.0,263.0,266.0,263.0,264.0,262.0,266.0,262.0,263.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5]","[3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0]","[512.5450732330216,185.14576997126179,185.229121141151,182.94954916663048,133.41561042635064,248.3489592729349,159.6145855531319,179.59755483596493,176.04782894748618,125.64013752164455,499.67783129880127,194.02793352686038,136.66828841499085,173.79287202321206,217.66059111526627,172.61429695900716,466.9257585934193,431.82586402106404,177.82992982759484]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[1.5146651943504863,1.3583995887792057,1.48640186885152,1.5978957715470865,1.5901322447615958,1.624161626707366,1.0753217945022602,1.082610928080106,1.1307173843392089,1.3587487165003727,1.2511853594137097,1.485571630299475,0.960250198222223,1.1599529199173284,1.6325699772702609,1.0324891196153698,1.3483964810166054,1.6651174000980982,1.55358667815644]","[100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0]","[30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0]","[0.29397247536611554,0.3115663939640355,0.34388131291597585,0.31669045062363743,0.2850852375815666,0.3317371336742033,0.2931667498174239,0.3099263119561834,0.34324773724517527,0.2589743483722279,0.377525166910147,0.28324213468741966,0.32043016877200076,0.32789658243796127,0.24250076156493894,0.3519165664910481,0.31389176288290954,0.3586183913553867,0.3045142624754478]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[6.210156101115528,7.2827033024266346,9.52015447131898,7.344807070542221,5.713999615974604,9.450547359366457,9.874787405675455,12.030171945666208,10.632361356150266,6.35020053649689,12.537026916183123,6.746845932348148,11.436220790764787,8.941642151201156,7.440551494737915,8.128424284061536,10.125199479037866,6.279593651547714,7.138279956994138]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[118.0,128.0,120.0,130.0,118.0,125.0,120.0,128.0,122.0,117.0,126.0,123.0,134.0,122.0,133.0,125.0,133.0,133.0,124.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.5830542486548309,0.580174501222077,0.6231209536247186,0.5497640632596449,0.5360276663885675,0.5712247331530116,0.48734057628719885,0.5581120081010379,0.49298124002860755,0.6089649336224678,0.5166848091976517,0.6284373124592303,0.4757377609432404,0.524705599615477,0.6443068265787529,0.48011218219741814,0.46797231434751263,0.4734167976644959,0.5721051048587756]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[409.0,354.0,373.0,349.0,391.0,346.0,402.0,359.0,376.0,401.0,322.0,402.0,347.0,391.0,349.0,361.0,342.0,355.0,377.0]","[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]","[55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]","[4.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,1.0,4.0,4.0]","[1.6648136810366556,1.6896860440616404,1.7981248895077837,1.669768108257616,1.735217391245546,1.7142150193586652,1.753824099912922,1.867509360028189,1.7404656887671037,1.7912345869135033,1.9077812349918775,1.9652988461572296,2.0533820868401236,1.7281635467844467,2.581483918822346,2.07105275145682,2.07351592147935,2.0731371189150645,1.657486640655347]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[5964.0,5900.0,5920.0,5884.0,5971.0,5931.0,5900.0,5898.0,5932.0,5989.0,5938.0,5925.0,5857.0,5918.0,5928.0,5951.0,5893.0,5842.0,5943.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[7725.0,8125.0,8000.0,8225.0,7681.0,7931.0,8125.0,8137.0,7925.0,7568.0,7887.0,7968.0,8393.0,8012.0,7950.0,7806.0,8168.0,8487.0,7856.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[35.586260218282305,35.5320747964239,36.215621218449044,35.35215632931154,35.50501906957507,35.804009228444386,36.36819580992955,35.509946147989524,35.82873388592717,35.25687283082976,36.27711460830779,36.93885214984885,35.01501738217893,35.37462050668633,39.29804079074447,38.277326098822954,35.09994452605959,39.957099073162986,35.96848783900346]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[271136.343740269,97942.1123147979,97986.20508366871,96780.31150914766,70576.85791553959,131376.59945538343,84436.11575760669,95007.10650822548,93129.30151321989,66463.63274894979,264329.5727570656,102640.77683570894,72297.52457152998,91936.42930027889,115142.45269997524,91312.96309131502,247003.7262959195,228435.88206714255,94072.03287879737]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[2.4595488170680526,2.4960283001210564,2.5602947296893834,2.405756421219604,2.4806047017034567,2.4866849025125823,2.5468627332504172,2.4307466707740635,2.513061171919192,2.502059528158072,2.6236666669437727,2.7700701640245806,2.4379516569357276,2.4593372628808714,2.9713483955115696,2.9899532831572877,2.4343595511981855,3.260800992094775,2.5338713976226677]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[228.792702199673,232.31766102152383,234.20606411096733,227.80958361414505,230.69381453346483,233.91876694899167,236.98229786983762,238.50165964724604,232.4918179407772,236.30611087516453,241.6464758748226,240.88297435918,248.51310459274976,231.65295565264668,270.79814193945964,249.66267280271592,249.76685200596165,249.59783279932745,228.5406206367559]","[47378.0,47939.0,46354.0,45645.0,46196.0,44787.0,42928.0,44852.0,43580.0,46455.0,45024.0,48388.0,43426.0,43795.0,49634.0,42281.0,42599.0,44768.0,44024.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0]","[10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0]","[3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0]","[527.0,482.0,493.0,479.0,509.0,471.0,522.0,487.0,498.0,518.0,448.0,525.0,481.0,513.0,482.0,486.0,475.0,488.0,501.0]","[-0.008148460642087869,-0.003920852504747781,-0.0035919072946020924,-0.0034363094038015814,-0.02358256938241977,0.004695458514619821,0.017620584427224886,0.019751979637092718,0.01388137395893925,-0.016410998177139483,0.026244721207052808,-0.011824988144123508,0.014702583242377273,0.008656336310180401,-0.01793513348449631,-0.014740037276349743,-0.0068988138049443344,-0.026119105658053553,0.007127847603749082]","[100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0]","[2.1233431E7,2.1029107E7,2.0260076E7,2.1069676E7,2.114304E7,2.0522177E7,1.9694038E7,2.0362575E7,2.028544E7,2.136691E7,2.0278649E7,2.0516815E7,1.9837468E7,2.0194935E7,2.0377301E7,2.2858627E7,1.9002116E7,2.3109645E7,2.0470454E7]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[527.0,482.0,493.0,479.0,509.0,471.0,522.0,487.0,498.0,518.0,448.0,525.0,481.0,513.0,482.0,486.0,475.0,488.0,501.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[-0.13526547996434934,-0.1655470196095622,-0.11472697813229056,-0.09660156031839166,-0.21655108856572491,-0.05281555305043013,0.0013620423616780397,0.03086792833255222,-0.02853989329307819,-0.14611171816768526,0.07131423799681598,-0.15063486385978486,-0.02099170554295473,-0.02127944398109573,-0.1825850504134626,-0.1267932443097492,-0.08409086545577013,-0.22127507043042027,-0.061616765900650745]","[2.4311204984709067,2.6004701485548263,2.542125684965737,2.501125273607877,2.4826245475913185,2.4772656495525402,2.540368265998091,2.4323679998647996,2.6274487316962403,2.422904321994276,3.057904958100707,2.4948763817883215,2.692463026352442,2.5384770726888504,2.182106104092137,2.7059921267609823,2.6757937740781874,2.641300492661404,2.647583631175839]","[1.773871063448378,2.4117314609536216,1.8370178381569464,2.339022923089545,1.3821422729292134,2.0258379088108462,3.5513292872420656,3.1686557375745203,2.889018346445285,2.224977221087965,3.5670724533238407,2.23373715164601,4.112660511557764,3.17104600737199,1.9350745865152592,3.024713585925744,2.7090416774559563,2.22825670008138,2.244927246560355]","[4.824591761629744,4.549523071050944,4.631406613409643,5.488954156031789,5.120434255988356,5.469694229550187,3.660348946600986,3.5790954676529023,4.073587909578292,5.118901534163931,4.239786528276047,4.885103350708794,4.494444893555823,4.4881845475935265,5.27059320834788,5.120711631453693,4.186521030899293,5.067681925852663,5.572117729515156]","[3650.0,3650.0,3650.0,3650.0,3650.0,3650.0,3650.0,3650.0,3650.0,3650.0,3650.0,3650.0,3650.0,3650.0,3650.0,3650.0,3650.0,3650.0,3650.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[3650.0,3650.0,3650.0,3650.0,3650.0,3650.0,3650.0,3650.0,3650.0,3650.0,3650.0,3650.0,3650.0,3650.0,3650.0,3650.0,3650.0,3650.0,3650.0]"
