CattleNECSatifactionIndex,MSTBaldiol,MSTCaangol,MSTCattleNEC,MSTSangre,MSTSeeno,MSTSheepNEC,MSTTempsPasse,MSTTransCattleNEC,MSTTransSheepNEC,MSTTrees,SatisfactionMeanTreesInBaldiol,SatisfactionMeanTreesInCaangol,SatisfactionMeanTreesInSangre,SatisfactionMeanTreesInSeeno,SheepNECSatifactionIndex,avgUBTpercamp,cattlesTempCamp,cattlesWeightGain,decreasingFactor,goodShepherdPercentage,maxTransCattlesLiveWeight,maxTransSheepsLiveWeight,meanCattlesGrassEaten,meanCattlesLiveWeight,meanCattlesNEC,meanFruitsConsumedCattle,meanFruitsConsumedSheep,meanGrass,meanLeavesConsumedCattle,meanLeavesConsumedSheep,meanSheepsGrassEaten,meanSheepsLiveWeight,meanSheepsNEC,meanTransCattlesLiveWeight,meanTransCattlesNEC,meanTransSheepsLiveWeight,meanTransSheepsNEC,minTimePresence,minTransCattlesLiveWeight,minTransSheepsLiveWeight,numberofCamps,openmole$experiment,proportionBigHerders,proportionMediumHerders,reforestationPlots,sheepsTempCamp,sheepsWeightGain,sumLargeHerder,sumMediumHerder,sumSmallHerder,thresholdTreeSatisfaction,totalCattles,totalFoyers,totalGPBaldiol,totalGPCaangol,totalGPSangre,totalGPSeeno,totalGrass,totalLocalFoyers,totalSheeps,totalTransCattles,totalTransFoyers,totalTransSheeps,totalTrees,totalTreesOldes,totalTreesYoung,trajSatisfactionBaldiol,trajSatisfactionCaangol,trajSatisfactionSangre,trajSatisfactionSeeno,transCattlesWeightGain,transSheepsWeightGain,treesKilled
3.0,1.0,0.0,0.13976019769960643,0.14849315068493152,1.0,0.5787540043323063,0.0,0.0,0.0,0.0,40.0,100.0,55.0,20.0,3.0,60.0,0.0,-0.09861319036230205,10.0,90.0,0.0,0.0,2.6116856427067927,252.2183606249653,2.1401465919177687,5.871849600474012,1.9677757733333627,740.010443415665,6.825396388757539,2.54341062450441,0.2836879319960012,41.461366794910845,3.0816757750877515,0.0,0.0,0.0,0.0,30.0,0.0,0.0,130.0,3240,30.0,40.0,4.0,0.0,-0.025601645513958705,128.0,188.0,133.0,0.5,6227.0,449.0,268.0,0.0,56.0,107.0,391465.52456688794,449.0,9831.0,0.0,0.0,0.0,4.5337458E7,0.0,0.0,3650.0,0.0,542.0,3650.0,0.0,0.0,376874.0
3.0,1.0,0.0,0.0786236559139785,0.10054794520547945,1.0,0.4821788186772721,0.0,0.0,0.0,0.0,40.0,100.0,55.0,20.0,3.0,60.0,0.0,-0.15996728305218808,10.0,90.0,0.0,0.0,2.4143988196226553,250.38354794849232,2.0934562682530697,6.369548414415703,1.5922216032243695,1636.5942026158684,6.63866785283903,2.610229367218547,0.30420218379977754,40.84171005755886,3.1913355805662236,0.0,0.0,0.0,0.0,30.0,0.0,0.0,130.0,3289,30.0,20.0,10.0,0.0,-0.017261027224655088,127.0,91.0,247.0,0.5,6326.0,465.0,265.0,0.0,51.0,108.0,865758.3331837949,465.0,9212.0,0.0,0.0,0.0,4.2614468E7,0.0,0.0,3650.0,0.0,367.0,3650.0,0.0,0.0,265874.0
3.0,1.0,0.0,0.14981827096932365,0.10054794520547945,1.0,0.586144463853391,0.0,0.0,0.0,0.0,40.0,100.0,55.0,20.0,3.0,60.0,0.0,-0.2106703138839821,10.0,90.0,0.0,0.0,2.0767406523157836,237.37678656663803,1.8086586947829622,5.4272337053317,1.694709789193293,802.7843571976588,7.326111707597582,2.4503638902897302,0.2543357734757128,39.849586158586256,2.7418400510290386,0.0,0.0,0.0,0.0,30.0,0.0,0.0,130.0,3270,30.0,30.0,4.0,0.0,-0.023612268667443544,130.0,134.0,183.0,0.5,6346.0,447.0,271.0,0.0,56.0,109.0,424672.92495755985,447.0,9087.0,0.0,0.0,0.0,4.4680492E7,0.0,0.0,3650.0,0.0,367.0,3650.0,0.0,0.0,253068.0
3.0,1.0,0.0,0.4223950908076613,0.10054794520547945,1.0,0.8086425339366516,0.0,0.0,0.0,0.0,40.0,100.0,55.0,20.0,3.0,60.0,0.0,-0.29291820605377805,10.0,60.0,0.0,0.0,2.278836896577966,253.36116271853874,2.078175347938148,2.797080208242015,0.747887138673701,917.4269462010536,5.193220387759375,1.5887991722285193,0.22205108828854309,46.09982090501171,3.196980862637017,0.0,0.0,0.0,0.0,30.0,0.0,0.0,130.0,3035,30.0,10.0,4.0,0.0,-0.06415056132543712,144.0,35.0,263.0,0.5,6349.0,442.0,260.0,0.0,59.0,105.0,485318.85454035684,442.0,9068.0,0.0,0.0,0.0,4.6909763E7,0.0,0.0,3650.0,0.0,367.0,3650.0,0.0,0.0,659241.0
3.0,1.0,0.0,0.3530037194956001,0.10054794520547945,1.0,0.6622329069521303,0.0,0.0,0.0,0.0,40.0,100.0,55.0,20.0,3.0,60.0,0.0,-0.1877149078554123,10.0,90.0,0.0,0.0,2.249902531157228,247.6136381232196,2.036145106878704,3.5926490665250523,1.1121842304435605,74.6502207506656,8.776472601303922,3.182430539714829,0.2270480338615883,39.29421502301686,2.7910221734633724,0.0,0.0,0.0,0.0,30.0,0.0,0.0,130.0,3272,30.0,30.0,0.0,0.0,-0.020344629020431094,132.0,137.0,184.0,0.5,6263.0,453.0,268.0,0.0,52.0,107.0,39489.96677710216,453.0,9606.0,0.0,0.0,0.0,4.1908846E7,0.0,0.0,3650.0,0.0,367.0,3650.0,0.0,0.0,225506.0
3.0,1.0,0.0,0.4482132932291496,0.10054794520547945,1.0,0.8076378853761402,0.0,0.0,0.0,0.0,40.0,100.0,55.0,20.0,3.0,60.0,0.0,-0.31741822221058835,10.0,60.0,0.0,0.0,2.0640275263028176,246.65993449167192,2.0714130248112834,3.1446071006086234,1.048409276600948,1115.851294041905,4.951993011415633,1.450106987851748,0.3005721378825117,44.77480101654333,3.226908256230625,0.0,0.0,0.0,0.0,30.0,0.0,0.0,130.0,3066,30.0,30.0,4.0,0.0,-0.04850195511351245,134.0,137.0,148.0,0.5,6277.0,419.0,263.0,0.0,58.0,106.0,590285.3345481687,419.0,9518.0,0.0,0.0,0.0,4.5508534E7,0.0,0.0,3650.0,0.0,367.0,3650.0,0.0,0.0,618433.0
3.0,1.0,0.0,0.14353460238391746,0.10054794520547945,1.0,0.5833495819249245,0.0,0.0,0.0,0.0,40.0,100.0,55.0,20.0,3.0,60.0,0.0,-0.06803912974455964,10.0,90.0,0.0,0.0,2.3754688852797696,238.03819093679738,1.8388753064444285,6.685660516077486,2.360155742529367,2318.666207609259,12.023616617028406,3.3725499018718974,0.2482645296705404,38.85208741936154,2.7562377200398354,0.0,0.0,0.0,0.0,30.0,0.0,0.0,130.0,3091,40.0,0.0,10.0,0.0,-0.008678220643985358,154.0,0.0,231.0,0.5,6349.0,385.0,276.0,0.0,49.0,109.0,1226574.4238252959,385.0,9068.0,0.0,0.0,0.0,4.2781141E7,0.0,0.0,3650.0,0.0,367.0,3650.0,0.0,0.0,211965.0
3.0,1.0,0.0,0.12930518967334037,0.10054794520547945,1.0,0.5553510273972603,0.0,0.0,0.0,0.0,40.0,100.0,55.0,20.0,3.0,60.0,0.0,-0.14131993258314637,10.0,90.0,0.0,0.0,2.326228025658171,249.12322605756998,2.053996191870721,5.087303014757266,1.5210709082450486,1928.5607045671607,9.92841050355727,2.904860029097212,0.2779714823312169,38.21986335135328,2.708001983873537,0.0,0.0,0.0,0.0,30.0,0.0,0.0,130.0,3214,40.0,0.0,8.0,0.0,-0.018807839216110275,152.0,0.0,264.0,0.5,6386.0,416.0,267.0,0.0,58.0,108.0,1020208.6127160258,416.0,8837.0,0.0,0.0,0.0,4.5076148E7,0.0,0.0,3650.0,0.0,367.0,3650.0,0.0,0.0,251650.0
3.0,1.0,0.0,0.9518871043930089,0.0,1.0,0.9998393953708078,0.0,0.0,0.0,0.0,40.0,100.0,55.0,20.0,3.0,60.0,0.0,0.22978907060277895,10.0,90.0,0.0,0.0,6.343668551421118,349.97873464977124,4.135772837654107,0.0,2.819241902763319E-17,53235.35464690371,0.0,2.8419929831883547E-19,0.9250817150230468,60.36784424103395,4.867929130133986,0.0,0.0,0.0,0.0,30.0,0.0,0.0,40.0,3149,40.0,40.0,0.0,0.0,0.017226279004195558,40.0,50.0,26.0,0.5,1939.0,116.0,209.0,0.0,0.0,88.0,2.8161502608212084E7,116.0,2881.0,0.0,0.0,0.0,8813763.0,0.0,0.0,3650.0,0.0,0.0,3650.0,0.0,0.0,18277.0
3.0,1.0,0.0,0.8579749851101847,0.0,1.0,0.7248243001786778,0.0,0.0,0.0,0.0,40.0,100.0,55.0,20.0,3.0,60.0,0.0,0.21817457538554114,10.0,90.0,0.0,0.0,6.347181285928794,349.95648025273783,4.135037261941464,0.0,5.035329086911728E-19,54406.26535956251,0.0,8.850099359291401E-18,0.9227760955829309,55.002604363824155,4.635301357100013,0.0,0.0,0.0,0.0,30.0,0.0,0.0,10.0,3191,40.0,20.0,2.0,0.0,0.02369422405338252,13.0,4.0,6.0,0.5,485.0,23.0,205.0,0.0,0.0,85.0,2.8780914375208564E7,23.0,718.0,0.0,0.0,0.0,8679690.0,0.0,0.0,3650.0,0.0,0.0,3650.0,0.0,0.0,4394.0
3.0,1.0,0.0,0.9599233444531196,0.0,1.0,1.0,0.0,0.0,0.0,0.0,40.0,100.0,55.0,20.0,3.0,60.0,0.0,0.23477017170058878,10.0,90.0,0.0,0.0,6.338628549973445,349.99999999999994,4.136008230452685,7.486579266900345E-18,1.951231347012862E-17,49391.91547964972,2.1170594723939877E-16,4.3718412232636483E-17,0.922882629226701,68.05427099553951,4.934727101467048,0.0,0.0,0.0,0.0,30.0,0.0,0.0,70.0,3227,40.0,0.0,0.0,0.0,0.018126141719801366,82.0,0.0,111.0,0.5,3458.0,193.0,216.0,0.0,4.0,86.0,2.6128323288734738E7,193.0,4637.0,0.0,0.0,0.0,8921457.0,0.0,0.0,3650.0,0.0,0.0,3650.0,0.0,0.0,34275.0
3.0,1.0,0.0,0.9517160647571608,0.0,1.0,0.9989489414694894,0.0,0.0,0.0,0.0,40.0,100.0,55.0,20.0,3.0,60.0,0.0,0.2487439725195067,10.0,90.0,0.0,0.0,6.346336279158745,348.44125629618844,4.09316035491619,1.3819730273499198E-16,1.9127156623026916E-18,55716.6545191341,0.0,3.3163040316405164E-17,0.9242917953619685,59.95852821551362,4.696482150868552,0.0,0.0,0.0,0.0,30.0,0.0,0.0,40.0,3100,40.0,20.0,8.0,0.0,0.019846686661938746,45.0,20.0,45.0,0.5,1969.0,110.0,209.0,0.0,0.0,90.0,2.9474110240621973E7,110.0,2693.0,0.0,0.0,0.0,8877901.0,0.0,0.0,3650.0,0.0,0.0,3650.0,0.0,0.0,18158.0
3.0,1.0,0.0,0.9024048706240487,0.0,1.0,0.9021004566210046,0.0,0.0,0.0,0.0,40.0,100.0,55.0,20.0,3.0,60.0,0.0,0.2173796513476795,10.0,90.0,0.0,0.0,6.327000754234443,349.99999999999994,4.136008230452674,0.0,0.0,56889.63222708136,0.0,0.0,0.9224277148073616,50.757854944569935,4.382838565355442,0.0,0.0,0.0,0.0,30.0,0.0,0.0,10.0,3151,40.0,40.0,6.0,0.0,0.01465634922925698,11.0,13.0,3.0,0.5,482.0,27.0,204.0,0.0,0.0,84.0,3.009461544812607E7,27.0,737.0,0.0,0.0,0.0,8671970.0,0.0,0.0,3650.0,0.0,0.0,3650.0,0.0,0.0,4295.0
3.0,1.0,0.0,0.9620967852963448,0.0,1.0,0.9999738418117987,0.0,0.0,0.0,0.0,40.0,100.0,55.0,20.0,3.0,60.0,0.0,0.23386533345893848,10.0,90.0,0.0,0.0,6.343307414565492,349.83839517266887,4.132509486083692,3.299167906280234E-17,5.756967968741577E-18,46560.26992189211,3.388014698338595E-19,4.0179385582790235E-17,0.9237522003651717,73.19612056318701,4.962563942390192,0.0,0.0,0.0,0.0,30.0,0.0,0.0,70.0,3101,40.0,20.0,4.0,0.0,0.015555862845736053,82.0,38.0,79.0,0.5,3407.0,199.0,218.0,0.0,4.0,85.0,2.4630382788680926E7,199.0,4956.0,0.0,0.0,0.0,8589556.0,0.0,0.0,3650.0,0.0,0.0,3650.0,0.0,0.0,34630.0
3.0,1.0,0.0,0.951829579753889,0.0,1.0,0.9998931971209659,0.0,0.0,0.0,0.0,40.0,100.0,55.0,20.0,3.0,60.0,0.0,0.2525237152567973,10.0,90.0,0.0,0.0,6.343454338202824,349.33359064914106,4.121222047942099,5.584101151136204E-17,1.9946379764451966E-18,50382.84151812565,1.5239555077114285E-16,6.774242184153498E-17,0.9233920869255331,68.36815338674946,4.962474483153845,0.0,0.0,0.0,0.0,30.0,0.0,0.0,40.0,3209,40.0,10.0,0.0,0.0,0.021484523575243802,49.0,10.0,59.0,0.5,1966.0,118.0,210.0,0.0,0.0,89.0,2.6652523163088456E7,118.0,2712.0,0.0,0.0,0.0,8759468.0,0.0,0.0,3650.0,0.0,0.0,3650.0,0.0,0.0,17939.0
3.0,1.0,0.0,0.8524083075563412,0.0,1.0,0.7368714096332302,0.0,0.0,0.0,0.0,40.0,100.0,55.0,20.0,3.0,60.0,0.0,0.22129970379801087,10.0,90.0,0.0,0.0,6.345179130873807,348.29351177701733,4.103947731322129,1.1272304984335045E-16,1.518498588519569E-17,53646.88074729695,1.1432373543228901E-18,0.0,0.9234166507434962,55.886146368499986,4.5665733409068885,0.0,0.0,0.0,0.0,30.0,0.0,0.0,10.0,3190,40.0,20.0,6.0,0.0,0.020990589007726032,13.0,4.0,14.0,0.5,487.0,31.0,205.0,0.0,0.0,85.0,2.8379199915320083E7,31.0,706.0,0.0,0.0,0.0,8666092.0,0.0,0.0,3650.0,0.0,0.0,3650.0,0.0,0.0,4228.0
3.0,1.0,0.0,0.9478407411057456,0.0,1.0,0.969031240760816,0.0,0.0,0.0,0.0,40.0,100.0,55.0,20.0,3.0,60.0,0.0,0.23927122645270468,10.0,60.0,0.0,0.0,6.344966363052877,347.7813958040043,4.070430619285943,1.0977854849897906E-16,2.373139537763462E-17,45715.35067464654,1.761673043953086E-16,8.123374219518592E-17,0.9237797932408316,63.417554933870235,4.76257725553932,0.0,0.0,0.0,0.0,30.0,0.0,0.0,40.0,3067,30.0,40.0,0.0,0.0,0.020581944521270996,41.0,61.0,37.0,0.5,1904.0,139.0,205.0,0.0,0.0,87.0,2.418342050688804E7,139.0,3100.0,0.0,0.0,0.0,8948466.0,0.0,0.0,3650.0,0.0,0.0,3650.0,0.0,0.0,35016.0
3.0,1.0,0.0,0.9262467515306347,0.0,1.0,0.9206228251772893,0.0,0.0,0.0,0.0,40.0,100.0,55.0,20.0,3.0,60.0,0.0,0.23886635584617333,10.0,90.0,0.0,0.0,6.269692893540305,349.13111341773214,4.118578602831009,1.81356847436253E-5,7.362003573429582E-11,34022.39270737662,0.37166034937016396,0.03179155261833544,0.9200613706588179,58.33921194004443,4.499710021906215,0.0,0.0,0.0,0.0,30.0,0.0,0.0,100.0,3197,40.0,10.0,8.0,0.0,0.01616439720822425,117.0,26.0,168.0,0.5,4879.0,311.0,263.0,0.0,6.0,99.0,1.7997845742202237E7,311.0,7006.0,0.0,0.0,0.0,1.2158237E7,0.0,0.0,3650.0,0.0,0.0,3650.0,0.0,0.0,103485.0
3.0,1.0,0.0,0.9145681953543776,0.0,1.0,0.6446337105419893,0.0,0.0,0.0,0.0,40.0,100.0,55.0,20.0,3.0,60.0,0.0,0.25231785138704477,10.0,90.0,0.0,0.0,6.3475031698244155,350.0,4.136008230452674,0.0,0.0,58852.88526956477,0.0,0.0,0.9237175972130978,56.04641669265546,4.447546203983547,0.0,0.0,0.0,0.0,30.0,0.0,0.0,10.0,3113,40.0,40.0,2.0,0.0,0.02064988581089644,11.0,8.0,4.0,0.5,496.0,23.0,204.0,0.0,0.0,84.0,3.1133176307599753E7,23.0,650.0,0.0,0.0,0.0,8673736.0,0.0,0.0,3650.0,0.0,0.0,3650.0,0.0,0.0,4076.0
3.0,1.0,0.0,0.9586324296440648,0.0,1.0,0.9986095030664297,0.0,0.0,0.0,0.0,40.0,100.0,55.0,20.0,3.0,60.0,0.0,0.22748814353613708,10.0,90.0,0.0,0.0,6.336452161695492,349.6108957169572,4.126272872380645,3.217425266617033E-17,3.248430352375401E-17,45648.104838840096,6.679895145172461E-17,5.5623617077601774E-18,0.9216654657308646,71.46565840366746,4.934144723759869,0.0,0.0,0.0,0.0,30.0,0.0,0.0,70.0,3277,30.0,30.0,8.0,0.0,0.01946690177820434,71.0,85.0,83.0,0.5,3376.0,239.0,217.0,0.0,4.0,90.0,2.4147847459746417E7,239.0,5150.0,0.0,0.0,0.0,8720172.0,0.0,0.0,3650.0,0.0,0.0,3650.0,0.0,0.0,46480.0
3.0,1.0,0.0,0.8806506849315069,0.0,1.0,0.7327568493150685,0.0,0.0,0.0,0.0,40.0,100.0,55.0,20.0,3.0,60.0,0.0,0.22004957066743255,10.0,90.0,0.0,0.0,6.3381853270140125,350.00000000000006,4.136008230452675,0.0,0.0,51670.65831053267,0.0,0.0,0.9224210992632719,53.506526629314294,4.5689069788648995,0.0,0.0,0.0,0.0,30.0,0.0,0.0,10.0,3233,40.0,0.0,8.0,0.0,0.018576044043307465,12.0,0.0,20.0,0.5,491.0,32.0,206.0,0.0,0.0,84.0,2.733377824627178E7,32.0,681.0,0.0,0.0,0.0,8665360.0,0.0,0.0,3650.0,0.0,0.0,3650.0,0.0,0.0,4257.0
3.0,1.0,0.0,0.9579548524020837,0.0,1.0,0.9976037044182905,0.0,0.0,0.0,0.0,40.0,100.0,55.0,20.0,3.0,60.0,0.0,0.24844885242268108,10.0,90.0,0.0,0.0,6.343833027769677,347.45314994077154,4.0704512313118295,0.0,1.1050107099555548E-18,42490.53124907964,0.0,0.0,0.921982315856632,63.98951411246722,4.8592049630005185,0.0,0.0,0.0,0.0,30.0,0.0,0.0,70.0,3223,40.0,0.0,10.0,0.0,0.020954513095144272,87.0,0.0,126.0,0.5,3410.0,213.0,215.0,0.0,4.0,89.0,2.24774910307631E7,213.0,4937.0,0.0,0.0,0.0,9205781.0,0.0,0.0,3650.0,0.0,0.0,3650.0,0.0,0.0,37001.0
3.0,1.0,0.0,0.11423006360078279,0.10054794520547945,1.0,0.5508158023483366,0.0,0.0,0.0,0.0,40.0,100.0,55.0,20.0,3.0,60.0,0.0,-0.15951896567545132,10.0,90.0,0.0,0.0,2.409926782747572,252.44112258851283,2.1267097483550264,5.062670855660013,1.8170062296504788,558.4457296937543,7.290112748101666,2.079691897932378,0.3037143398003916,37.87301962958912,2.600180108490271,0.0,0.0,0.0,0.0,30.0,0.0,0.0,130.0,3271,30.0,30.0,2.0,0.0,-0.0279752536053922,125.0,152.0,171.0,0.5,6274.0,448.0,274.0,0.0,57.0,109.0,295417.7910079967,448.0,9537.0,0.0,0.0,0.0,4.5653851E7,0.0,0.0,3650.0,0.0,367.0,3650.0,0.0,0.0,264466.0
3.0,1.0,0.0,0.9600880626223092,0.0,1.0,0.9993307240704501,0.0,0.0,0.0,0.0,40.0,100.0,55.0,20.0,3.0,60.0,0.0,0.25080245869020545,10.0,60.0,0.0,0.0,6.340961670949638,347.88219227589104,4.081426425786332,1.1926887136455687E-16,1.6207674271026822E-18,48205.843459298216,1.1875107619182095E-19,2.961726596967967E-18,0.9219585909029427,59.970789171714856,4.781910377656677,0.0,0.0,0.0,0.0,30.0,0.0,0.0,40.0,3023,30.0,10.0,8.0,0.0,0.01794836748733672,42.0,12.0,86.0,0.5,1961.0,140.0,208.0,0.0,0.0,88.0,2.5500891189968754E7,140.0,2743.0,0.0,0.0,0.0,9209796.0,0.0,0.0,3650.0,0.0,0.0,3650.0,0.0,0.0,20605.0
3.0,1.0,0.0,0.9537197954024339,0.0,1.0,0.9941595625845141,0.0,0.0,0.0,0.0,40.0,100.0,55.0,20.0,3.0,60.0,0.0,0.22204720267372602,10.0,60.0,0.0,0.0,6.3391705810359795,348.00077760791504,4.086288932808301,2.676345088414023E-17,9.272921979388958E-19,45105.885368910414,5.4986484932713935E-17,2.7765431846643758E-18,0.9221091335210214,68.9623831691605,4.843711110008917,0.0,0.0,0.0,0.0,30.0,0.0,0.0,70.0,3030,30.0,10.0,10.0,0.0,0.015059798853153524,73.0,23.0,137.0,0.5,3454.0,233.0,220.0,0.0,3.0,89.0,2.3861013360153597E7,233.0,4662.0,0.0,0.0,0.0,9006264.0,0.0,0.0,3650.0,0.0,0.0,3650.0,0.0,0.0,61880.0
3.0,1.0,0.0,0.940810502283105,0.0,1.0,0.9999703196347033,0.0,0.0,0.0,0.0,40.0,100.0,55.0,20.0,3.0,60.0,0.0,0.23651930688804915,10.0,90.0,0.0,0.0,6.3433691528051135,349.72002267225656,4.128076861862754,0.0,4.4518177385048855E-17,50101.62174946351,3.010774304068221E-17,8.618707380944816E-17,0.9239922733975681,61.99769369452248,4.911311835870085,0.0,0.0,0.0,0.0,30.0,0.0,0.0,40.0,3133,40.0,40.0,6.0,0.0,0.018242097887062523,44.0,49.0,27.0,0.5,1908.0,120.0,211.0,0.0,0.0,87.0,2.650375790546617E7,120.0,3075.0,0.0,0.0,0.0,8738763.0,0.0,0.0,3650.0,0.0,0.0,3650.0,0.0,0.0,18680.0
3.0,1.0,0.0,0.9526490273347094,0.0,1.0,0.9976393319572152,0.0,0.0,0.0,0.0,40.0,100.0,55.0,20.0,3.0,60.0,0.0,0.22108742101492068,10.0,90.0,0.0,0.0,6.211682711921288,347.88047131247527,4.088948409730631,2.61519201356148E-17,4.510502694635389E-19,43006.52305109632,0.0,0.028974270230310555,0.9128358184246382,67.67621888788294,4.911204619551205,0.0,0.0,0.0,0.0,30.0,0.0,0.0,70.0,3203,40.0,10.0,6.0,0.0,0.01752647891560366,86.0,27.0,106.0,0.5,3351.0,219.0,222.0,0.0,2.0,86.0,2.275045069402994E7,219.0,5306.0,0.0,0.0,0.0,9245733.0,0.0,0.0,3650.0,0.0,0.0,3650.0,0.0,0.0,38725.0
3.0,1.0,0.0,0.8653479452054794,0.0,1.0,0.7927561643835617,0.0,0.0,0.0,0.0,40.0,100.0,55.0,20.0,3.0,60.0,0.0,0.25611395558408434,10.0,90.0,0.0,0.0,6.353466205165517,350.0,4.136008230452674,0.0,0.0,53531.2461715738,0.0,0.0,0.9279796740410937,50.391645049529366,4.467208838153297,0.0,0.0,0.0,0.0,30.0,0.0,0.0,10.0,3099,40.0,20.0,10.0,0.0,0.022421267346899244,13.0,7.0,5.0,0.5,477.0,25.0,204.0,0.0,0.0,84.0,2.831802922476254E7,25.0,768.0,0.0,0.0,0.0,8670358.0,0.0,0.0,3650.0,0.0,0.0,3650.0,0.0,0.0,4486.0
3.0,1.0,0.0,0.8748116438356165,0.0,1.0,0.6908133561643836,0.0,0.0,0.0,0.0,40.0,100.0,55.0,20.0,3.0,60.0,0.0,0.24968807326913453,10.0,90.0,0.0,0.0,6.345629583376558,350.0,4.136008230452675,0.0,0.0,57136.98777589056,0.0,1.3877787807814457E-17,0.9231533369785682,47.30534611619468,4.208201200458928,0.0,0.0,0.0,0.0,30.0,0.0,0.0,10.0,3069,30.0,10.0,10.0,0.0,0.018943103030925657,10.0,5.0,17.0,0.5,499.0,32.0,204.0,0.0,0.0,84.0,3.022546653344609E7,32.0,631.0,0.0,0.0,0.0,8659652.0,0.0,0.0,3650.0,0.0,0.0,3650.0,0.0,0.0,4133.0
3.0,1.0,0.0,0.961037086535249,0.0,1.0,0.99527430671567,0.0,0.0,0.0,0.0,40.0,100.0,55.0,20.0,3.0,60.0,0.0,0.21471498118928115,10.0,90.0,0.0,0.0,6.164452351768102,348.5950662259013,4.100129531186,0.024152568088649313,7.181246895219643E-12,43737.08438740976,0.5424232796710643,0.3100866309156524,0.8985661758706264,67.05461073050215,4.821503291229756,0.0,0.0,0.0,0.0,30.0,0.0,0.0,70.0,3184,40.0,20.0,0.0,0.0,0.014798495217718428,81.0,39.0,85.0,0.5,3402.0,205.0,215.0,0.0,2.0,88.0,2.3136917640939787E7,205.0,4987.0,0.0,0.0,0.0,9655974.0,0.0,0.0,3650.0,0.0,0.0,3650.0,0.0,0.0,37368.0
3.0,1.0,0.0,0.9537307170183883,0.0,1.0,0.997872392940886,0.0,0.0,0.0,0.0,40.0,100.0,55.0,20.0,3.0,60.0,0.0,0.23740780200425957,10.0,90.0,0.0,0.0,6.343482557778061,348.50122551271113,4.106428317288571,9.605516962609771E-17,2.1204259569417407E-18,53944.070182299896,1.827794104672005E-16,8.001607384685813E-17,0.9234364003411148,61.97493998262182,4.77701668811324,0.0,0.0,0.0,0.0,30.0,0.0,0.0,40.0,3185,40.0,20.0,10.0,0.0,0.017118934482807203,45.0,20.0,46.0,0.5,1959.0,111.0,205.0,0.0,0.0,86.0,2.8536413126436625E7,111.0,2756.0,0.0,0.0,0.0,9018985.0,0.0,0.0,3650.0,0.0,0.0,3650.0,0.0,0.0,17510.0
3.0,1.0,0.0,0.9630864932830389,0.0,1.0,1.0,0.0,0.0,0.0,0.0,40.0,100.0,55.0,20.0,3.0,60.0,0.0,0.21947392116556858,10.0,90.0,0.0,0.0,6.340170380158569,348.85231643703986,4.105972949343131,1.6313530584730934E-17,9.09632004723622E-18,48150.12981623579,7.708043295112259E-17,2.574423671231703E-17,0.9219450707587351,66.86239924286052,4.964544564274701,0.0,0.0,0.0,0.0,30.0,0.0,0.0,70.0,3116,40.0,40.0,0.0,0.0,0.016478476580341146,70.0,95.0,42.0,0.5,3365.0,207.0,218.0,0.0,4.0,86.0,2.5471418672788735E7,207.0,5218.0,0.0,0.0,0.0,8979248.0,0.0,0.0,3650.0,0.0,0.0,3650.0,0.0,0.0,37740.0
3.0,1.0,0.0,0.9553011113982941,0.0,1.0,0.9998173515981735,0.0,0.0,0.0,0.0,40.0,100.0,55.0,20.0,3.0,60.0,0.0,0.2522307563743649,10.0,60.0,0.0,0.0,6.339793217189267,348.5533775310775,4.105469603007155,1.9069509749077736E-17,4.1453139224259045E-18,49300.23612479584,1.6768637737731542E-16,3.149413379852514E-17,0.9224871479792103,60.768862221247666,4.8690580229779155,0.0,0.0,0.0,0.0,30.0,0.0,0.0,40.0,3024,30.0,10.0,10.0,0.0,0.01651673171755057,43.0,20.0,96.0,0.5,1935.0,159.0,208.0,0.0,0.0,88.0,2.6079824910016984E7,159.0,2906.0,0.0,0.0,0.0,8874859.0,0.0,0.0,3650.0,0.0,0.0,3650.0,0.0,0.0,23005.0
3.0,1.0,0.0,0.9606667380136986,0.0,1.0,0.9987510702054795,0.0,0.0,0.0,0.0,40.0,100.0,55.0,20.0,3.0,60.0,0.0,0.2635598701895373,10.0,90.0,0.0,0.0,6.351793244420488,349.50629181445083,4.12166051335341,5.270926103375188E-17,8.439783192150634E-19,42782.59904298863,2.490682370748106E-16,4.4171193613243393E-17,0.9230068323333998,69.74483664551396,4.942815534206342,0.0,0.0,0.0,0.0,30.0,0.0,0.0,70.0,3073,30.0,20.0,4.0,0.0,0.021318261369173586,76.0,42.0,138.0,0.5,3354.0,256.0,225.0,0.0,3.0,87.0,2.263199489374096E7,256.0,5287.0,0.0,0.0,0.0,8934421.0,0.0,0.0,3650.0,0.0,0.0,3650.0,0.0,0.0,37811.0
