CattleNECSatifactionIndex,MSTBaldiol,MSTCaangol,MSTCattleNEC,MSTSangre,MSTSeeno,MSTSheepNEC,MSTTempsPasse,MSTTransCattleNEC,MSTTransSheepNEC,MSTTrees,SatisfactionMeanTreesInBaldiol,SatisfactionMeanTreesInCaangol,SatisfactionMeanTreesInSangre,SatisfactionMeanTreesInSeeno,SheepNECSatifactionIndex,avgUBTpercamp,cattlesTempCamp,cattlesWeightGain,decreasingFactor,goodShepherdPercentage,maxTransCattlesLiveWeight,maxTransSheepsLiveWeight,meanCattlesGrassEaten,meanCattlesLiveWeight,meanCattlesNEC,meanFruitsConsumedCattle,meanFruitsConsumedSheep,meanGrass,meanLeavesConsumedCattle,meanLeavesConsumedSheep,meanSheepsGrassEaten,meanSheepsLiveWeight,meanSheepsNEC,meanTransCattlesLiveWeight,meanTransCattlesNEC,meanTransSheepsLiveWeight,meanTransSheepsNEC,minTimePresence,minTransCattlesLiveWeight,minTransSheepsLiveWeight,numberofCamps,openmole$experiment,proportionBigHerders,proportionMediumHerders,reforestationPlots,sheepsTempCamp,sheepsWeightGain,sumLargeHerder,sumMediumHerder,sumSmallHerder,thresholdTreeSatisfaction,totalCattles,totalFoyers,totalGPBaldiol,totalGPCaangol,totalGPSangre,totalGPSeeno,totalGrass,totalLocalFoyers,totalSheeps,totalTransCattles,totalTransFoyers,totalTransSheeps,totalTrees,totalTreesOldes,totalTreesYoung,trajSatisfactionBaldiol,trajSatisfactionCaangol,trajSatisfactionSangre,trajSatisfactionSeeno,transCattlesWeightGain,transSheepsWeightGain,treesKilled
3.0,1.0,0.0,0.8986988966473002,0.10054794520547945,1.0,0.8629460050103939,0.0,0.0,0.0,0.0,40.0,100.0,55.0,20.0,3.0,60.0,0.0,0.1854262597145214,10.0,90.0,0.0,0.0,5.9545885066177835,343.300042036963,4.004426866541582,0.1060915623198425,0.0270091369947563,17146.66374624084,0.21929300843727867,0.061403837974577144,0.8536459633177743,55.81227059794734,4.169755828800117,0.0,0.0,0.0,0.0,30.0,0.0,0.0,100.0,4461,0.0,0.0,4.0,0.0,0.011167950034382198,0.0,0.0,1028.0,0.5,5185.0,1028.0,263.0,0.0,52.0,106.0,9070585.121761417,1028.0,5093.0,0.0,0.0,0.0,2.3638846E7,0.0,0.0,3650.0,0.0,367.0,3650.0,0.0,0.0,309196.0
3.0,1.0,0.0,0.9279465188668093,0.0,1.0,0.833578586532526,0.0,0.0,0.0,0.0,40.0,100.0,55.0,20.0,3.0,60.0,0.0,0.06375577474922302,10.0,90.0,0.0,0.0,4.241461598037522,337.03131182718806,3.8630880882749783,0.33530749580018293,0.0855500461601466,9408.311343006735,1.5722889543091183,0.45812151670641105,0.563917698129185,48.42300738026786,3.646152644055461,0.0,0.0,0.0,0.0,30.0,0.0,0.0,100.0,4465,0.0,0.0,2.0,0.0,0.006390211736543406,0.0,0.0,1043.0,0.5,5170.0,1043.0,251.0,0.0,12.0,97.0,4976996.700450567,1043.0,5187.0,0.0,0.0,0.0,2.6500294E7,0.0,0.0,3650.0,0.0,0.0,3650.0,0.0,0.0,232458.0
3.0,1.0,0.0,0.24950540735400145,0.10054794520547945,1.0,0.6439001719261273,0.0,0.0,0.0,0.0,40.0,100.0,55.0,20.0,3.0,60.0,0.0,-0.35897717013266567,10.0,90.0,0.0,0.0,1.1671785392091236,235.00737657834355,1.7747086208142333,1.0136733198636523,0.2919930807488811,2222.356193693451,2.3170571807176645,0.7504820198014118,0.09487878584867684,39.14319960470505,2.73689426282324,0.0,0.0,0.0,0.0,30.0,0.0,0.0,130.0,4383,0.0,10.0,10.0,0.0,-0.05054484366073473,0.0,130.0,1105.0,0.5,6584.0,1235.0,258.0,0.0,54.0,103.0,1175626.426463831,1235.0,7600.0,0.0,0.0,0.0,4.2560064E7,0.0,0.0,3650.0,0.0,367.0,3650.0,0.0,0.0,556816.0
3.0,1.0,0.0,0.06302774850720055,0.10054794520547945,1.0,0.44329667193537053,0.0,0.0,0.0,0.0,40.0,100.0,55.0,20.0,3.0,60.0,0.0,-0.24954423371807874,10.0,90.0,0.0,0.0,1.6478301767650956,250.88948470119473,2.0941237248956797,1.238328637370282,0.37703963004286906,2325.0063612159597,2.3521636429662784,0.739922888318714,0.14263391561021585,39.34563036059385,2.883708098170137,0.0,0.0,0.0,0.0,30.0,0.0,0.0,130.0,4382,0.0,10.0,10.0,0.0,-0.040598285522659164,0.0,126.0,1122.0,0.5,6593.0,1248.0,253.0,0.0,51.0,105.0,1229928.3650832418,1248.0,7543.0,0.0,0.0,0.0,4.2793329E7,0.0,0.0,3650.0,0.0,367.0,3650.0,0.0,0.0,621217.0
3.0,1.0,0.0,0.9196957021855066,0.0,1.0,0.7860070061696119,0.0,0.0,0.0,0.0,40.0,100.0,55.0,20.0,3.0,60.0,0.0,0.09903341276550998,10.0,90.0,0.0,0.0,5.212264227097445,343.1647816570484,3.9896249561635493,0.11233355969039127,0.01889213507496904,20474.408420741293,0.5388710825949947,0.14297719613942467,0.741435961896935,51.36869560724325,3.842822541697328,0.0,0.0,0.0,0.0,30.0,0.0,0.0,100.0,4455,0.0,0.0,10.0,0.0,8.824742368562426E-4,0.0,0.0,1048.0,0.5,5175.0,1048.0,255.0,0.0,19.0,103.0,1.0830962054572133E7,1048.0,5156.0,0.0,0.0,0.0,2.1392301E7,0.0,0.0,3650.0,0.0,0.0,3650.0,0.0,0.0,279535.0
3.0,1.0,0.0,0.2260256591311527,0.10054794520547945,1.0,0.6120993340792804,0.0,0.0,0.0,0.0,40.0,100.0,55.0,20.0,3.0,60.0,0.0,-0.3502392690436494,10.0,90.0,0.0,0.0,1.3328551674272306,237.70588506090033,1.8163145955931073,1.1627413559680024,0.38712533401535565,1027.8091238061852,2.287174293812133,0.5641493696922223,0.1333968527617918,38.97921112067444,2.7716250258995876,0.0,0.0,0.0,0.0,30.0,0.0,0.0,130.0,4388,0.0,10.0,4.0,0.0,-0.04912742483562398,0.0,126.0,1135.0,0.5,6572.0,1261.0,261.0,0.0,53.0,106.0,543711.0264934693,1261.0,7675.0,0.0,0.0,0.0,4.3521439E7,0.0,0.0,3650.0,0.0,367.0,3650.0,0.0,0.0,551344.0
3.0,1.0,0.0,0.23105964990834932,0.10054794520547945,1.0,0.7565312661787958,0.0,0.0,0.0,0.0,40.0,100.0,55.0,20.0,3.0,60.0,0.0,-0.1099035598458832,10.0,90.0,0.0,0.0,2.1620044846009208,239.86523194085925,1.8628294232868408,1.1360198815630922,0.3368817751095198,1001.6936187051053,3.0863804472913325,1.0308513255522158,0.21252793013908605,39.974958503604974,2.823054891551139,0.0,0.0,0.0,0.0,30.0,0.0,0.0,100.0,4399,0.0,10.0,6.0,0.0,-0.013416751164906544,0.0,83.0,896.0,0.5,5071.0,979.0,260.0,0.0,56.0,109.0,529895.9242949986,979.0,5806.0,0.0,0.0,0.0,4.4715072E7,0.0,0.0,3650.0,0.0,367.0,3650.0,0.0,0.0,432187.0
3.0,1.0,0.0,0.041211582367404284,0.010410958904109589,1.0,0.3420111081840534,0.0,0.0,0.0,0.0,40.0,100.0,55.0,20.0,3.0,60.0,0.0,-0.22032970246818548,10.0,90.0,0.0,0.0,1.734691875404386,250.1844515174737,2.081327988715215,1.3561880726917679,0.383580414386206,712.1075515430089,2.3621985909135006,0.7123969026138955,0.12877217476530162,40.67248096989208,3.2105013794520247,0.0,0.0,0.0,0.0,30.0,0.0,0.0,130.0,4389,0.0,10.0,4.0,0.0,-0.039163747847012265,0.0,124.0,1124.0,0.5,6575.0,1248.0,249.0,0.0,51.0,106.0,376704.8947662555,1248.0,7656.0,0.0,0.0,0.0,4.4652584E7,0.0,0.0,3650.0,0.0,38.0,3650.0,0.0,0.0,608863.0
3.0,1.0,0.0,0.9148797683832399,0.0,1.0,0.8854446023108061,0.0,0.0,0.0,0.0,40.0,100.0,55.0,20.0,3.0,60.0,0.0,0.0630307819658492,10.0,90.0,0.0,0.0,4.533229730155323,338.4027888231412,3.893617266617615,0.3615382837113517,0.08395730182572926,13245.35225134242,1.141663577430039,0.30665593943428227,0.6131842052976357,53.206243270617904,4.09573307561559,0.0,0.0,0.0,0.0,30.0,0.0,0.0,100.0,4460,0.0,0.0,4.0,0.0,-2.586816477993424E-4,0.0,0.0,1022.0,0.5,5179.0,1022.0,258.0,0.0,29.0,105.0,7006791.340960144,1022.0,5131.0,0.0,0.0,0.0,2.827554E7,0.0,0.0,3650.0,0.0,0.0,3650.0,0.0,0.0,310909.0
3.0,1.0,0.0,0.21924181733684467,0.09616438356164383,1.0,0.6179567132139774,0.0,0.0,0.0,0.0,40.0,100.0,55.0,20.0,3.0,60.0,0.0,-0.2912976922943556,10.0,90.0,0.0,0.0,1.363664657799668,237.6743816289983,1.820739553766248,1.2926526463825936,0.36439493034103576,1560.7148650332335,2.7089021174652026,0.7921921533425155,0.10292465908235969,38.803583434155634,2.737910345676456,0.0,0.0,0.0,0.0,30.0,0.0,0.0,130.0,4385,0.0,10.0,8.0,0.0,-0.04393928882750988,0.0,131.0,1107.0,0.5,6609.0,1238.0,260.0,0.0,53.0,102.0,825618.1636025808,1238.0,7443.0,0.0,0.0,0.0,4.3583705E7,0.0,0.0,3650.0,0.0,351.0,3650.0,0.0,0.0,551129.0
3.0,1.0,0.0,0.8762276080084299,0.0,1.0,0.7512223393045311,0.0,0.0,0.0,0.0,40.0,100.0,55.0,20.0,3.0,60.0,0.0,0.257164064781721,10.0,60.0,0.0,0.0,6.354566055150604,348.73644527842947,4.110786336240737,3.866099600292565E-18,0.0,52888.07613730264,6.381531782359537E-17,0.0,0.9271699255872592,54.888675769660566,4.688198750779083,0.0,0.0,0.0,0.0,30.0,0.0,0.0,10.0,4551,40.0,40.0,10.0,0.0,0.021723133958946282,12.0,10.0,4.0,0.5,490.0,26.0,205.0,0.0,0.0,84.0,2.7977792276633117E7,26.0,687.0,0.0,0.0,0.0,8687955.0,0.0,0.0,3650.0,0.0,0.0,3650.0,0.0,0.0,4323.0
3.0,1.0,0.0,0.9177592954990215,0.0,1.0,0.7083659491193738,0.0,0.0,0.0,0.0,40.0,100.0,55.0,20.0,3.0,60.0,0.0,0.2187034139888858,10.0,60.0,0.0,0.0,6.347893197703965,349.99999999999994,4.136008230452674,0.0,0.0,54113.68032792979,1.2688263138573217E-16,0.0,0.9247683639969874,58.32788232505443,4.543590975742215,0.0,0.0,0.0,0.0,30.0,0.0,0.0,10.0,4554,40.0,40.0,8.0,0.0,0.022814191613227126,12.0,10.0,6.0,0.5,471.0,28.0,205.0,0.0,0.0,84.0,2.86261368934748E7,28.0,806.0,0.0,0.0,0.0,8678056.0,0.0,0.0,3650.0,0.0,0.0,3650.0,0.0,0.0,4734.0
3.0,1.0,0.0,0.6007244111178824,5.47945205479452E-4,1.0,0.761028059669855,0.0,0.0,0.0,0.0,40.0,100.0,55.0,20.0,3.0,60.0,0.0,-0.20790993108364247,10.0,90.0,0.0,0.0,2.0823116221745614,250.97525043535316,2.101914424977478,1.2151866220122083,0.3061473149665003,2188.8870260570734,2.117025554744844,0.5622942716642272,0.21520534412373712,41.708902656458065,3.0113251890720636,0.0,0.0,0.0,0.0,30.0,0.0,0.0,100.0,4454,0.0,0.0,10.0,0.0,-0.033501203978492954,0.0,0.0,1034.0,0.5,5173.0,1034.0,260.0,0.0,54.0,106.0,1157921.2367841916,1034.0,5168.0,0.0,0.0,0.0,4.1117707E7,0.0,0.0,3650.0,0.0,2.0,3650.0,0.0,0.0,396460.0
3.0,1.0,0.0,0.3045358536772021,0.10054794520547945,1.0,0.7290640544884059,0.0,0.0,0.0,0.0,40.0,100.0,55.0,20.0,3.0,60.0,0.0,-0.27914350934625676,10.0,60.0,0.0,0.0,2.1264438345425365,246.35022499769644,1.9980222826473297,6.242595181326275,1.7852566745211236,56.42886535391348,6.717750296805562,2.5371683829444085,0.2823546730385326,43.497263394991414,3.0970448444292344,0.0,0.0,0.0,0.0,30.0,0.0,0.0,130.0,4514,40.0,40.0,0.0,0.0,-0.041884536251002386,142.0,147.0,69.0,0.5,6288.0,358.0,272.0,0.0,62.0,109.0,29850.869772220223,358.0,9449.0,0.0,0.0,0.0,4.9202793E7,0.0,0.0,3650.0,0.0,367.0,3650.0,0.0,0.0,549823.0
3.0,1.0,0.0,0.1934278432621854,0.10054794520547945,1.0,0.695125836253584,0.0,0.0,0.0,0.0,40.0,100.0,55.0,20.0,3.0,60.0,0.0,-0.24860806741639802,10.0,60.0,0.0,0.0,2.0698609955694813,251.8483035798901,2.119801405933538,5.257637410542384,1.848716203626746,54.029051296488944,7.749471787239278,1.9101797759554726,0.3357912086251542,43.47940269156588,3.1235573261112974,0.0,0.0,0.0,0.0,30.0,0.0,0.0,130.0,4515,40.0,40.0,0.0,0.0,-0.03279285247495864,145.0,122.0,77.0,0.5,6256.0,344.0,266.0,0.0,62.0,109.0,28581.368135842647,344.0,9649.0,0.0,0.0,0.0,4.9076357E7,0.0,0.0,3650.0,0.0,367.0,3650.0,0.0,0.0,605789.0
3.0,1.0,0.0,0.944128852739726,0.0,1.0,0.9945483732876712,0.0,0.0,0.0,0.0,40.0,100.0,55.0,20.0,3.0,60.0,0.0,0.24707288634663396,10.0,60.0,0.0,0.0,6.339403567610351,345.95260669596735,4.041522241329304,1.2266133899574145E-16,3.581253797642648E-19,48667.13827002526,5.0312592108567336E-17,3.414847695815305E-17,0.9232153878857929,59.97584854413574,4.797480639856423,0.0,0.0,0.0,0.0,30.0,0.0,0.0,40.0,4545,40.0,40.0,2.0,0.0,0.021048804841178097,45.0,47.0,36.0,0.5,1925.0,128.0,209.0,0.0,0.0,89.0,2.5744916144843385E7,128.0,2968.0,0.0,0.0,0.0,9221679.0,0.0,0.0,3650.0,0.0,0.0,3650.0,0.0,0.0,21387.0
3.0,1.0,0.0,0.4662318664888674,5.47945205479452E-4,1.0,0.7557699923223017,0.0,0.0,0.0,0.0,40.0,100.0,55.0,20.0,3.0,60.0,0.0,-0.3112823665414123,10.0,60.0,0.0,0.0,1.9902489546860795,251.66304573752865,2.126700168718221,6.5094869858473805,1.8853316658677757,1595.0606269301884,7.972368702865428,2.738232771891387,0.2754007348908989,43.13822354036602,3.174020783070529,0.0,0.0,0.0,0.0,30.0,0.0,0.0,130.0,4502,40.0,40.0,8.0,0.0,-0.04264617213723495,149.0,134.0,56.0,0.5,6269.0,339.0,263.0,0.0,52.0,106.0,843787.0716460678,339.0,9568.0,0.0,0.0,0.0,4.4700537E7,0.0,0.0,3650.0,0.0,2.0,3650.0,0.0,0.0,486996.0
3.0,1.0,0.0,0.105484175720359,0.10054794520547945,1.0,0.5846630451897339,0.0,0.0,0.0,0.0,40.0,100.0,55.0,20.0,3.0,60.0,0.0,-0.1703455674892291,10.0,60.0,0.0,0.0,2.345031239198046,252.61399105812274,2.1261600644644068,5.0591215106963965,1.7213085385652591,1052.5576053165994,9.838678956946968,2.6776285347985787,0.2949039042997834,42.10601867106325,3.123461498892496,0.0,0.0,0.0,0.0,30.0,0.0,0.0,130.0,4505,40.0,40.0,6.0,0.0,-0.02781594085434548,149.0,137.0,62.0,0.5,6228.0,348.0,263.0,0.0,58.0,109.0,556802.9732124831,348.0,9825.0,0.0,0.0,0.0,4.6821528E7,0.0,0.0,3650.0,0.0,367.0,3650.0,0.0,0.0,550412.0
3.0,1.0,0.0,0.20037582280732966,0.10054794520547945,1.0,0.5793991282689912,0.0,0.0,0.0,0.0,40.0,100.0,55.0,20.0,3.0,60.0,0.0,-0.22940027101791693,10.0,90.0,0.0,0.0,1.3426596168910838,237.33656057801377,1.8286474758788946,1.6715703550273315,0.5198568259479769,1315.3739181170602,2.757857876196278,0.6668495932762676,0.10719375768907319,38.74206240161904,2.7725790225740643,0.0,0.0,0.0,0.0,30.0,0.0,0.0,130.0,4387,0.0,10.0,6.0,0.0,-0.042684150760271614,0.0,118.0,1114.0,0.5,6575.0,1232.0,263.0,0.0,55.0,107.0,695832.8026839241,1232.0,7656.0,0.0,0.0,0.0,4.3228122E7,0.0,0.0,3650.0,0.0,367.0,3650.0,0.0,0.0,471879.0
3.0,1.0,0.0,0.9246488213369476,0.0,1.0,0.9481901350500992,0.0,0.0,0.0,0.0,40.0,100.0,55.0,20.0,3.0,60.0,0.0,0.2318172877292116,10.0,60.0,0.0,0.0,6.247513766950401,348.2930328955994,4.095011309850561,3.5745865881462984E-7,5.5682727201951576E-5,32480.458433450938,0.4600386525380759,0.19934051575743633,0.9047759937202445,63.92218812473284,4.724878161500344,0.0,0.0,0.0,0.0,30.0,0.0,0.0,100.0,4572,40.0,30.0,10.0,0.0,0.014907806278655613,111.0,90.0,82.0,0.5,4798.0,283.0,255.0,0.0,31.0,98.0,1.718216251129556E7,283.0,7512.0,0.0,0.0,0.0,1.3331862E7,0.0,0.0,3650.0,0.0,0.0,3650.0,0.0,0.0,241499.0
3.0,1.0,0.0,0.32212922638372,0.10054794520547945,1.0,0.7790798954786603,0.0,0.0,0.0,0.0,40.0,100.0,55.0,20.0,3.0,60.0,0.0,-0.21523589797512285,10.0,60.0,0.0,0.0,2.3410910144669597,250.14036772105226,2.096674555125839,4.304202779884876,1.4009975848439087,957.503944577015,9.477360586587556,2.282657983967319,0.27740756420404467,45.52378592008167,3.277823274766265,0.0,0.0,0.0,0.0,30.0,0.0,0.0,130.0,4509,40.0,40.0,4.0,0.0,-0.03737438590059888,142.0,129.0,75.0,0.5,6288.0,346.0,262.0,0.0,60.0,110.0,506519.5866812386,346.0,9449.0,0.0,0.0,0.0,4.8834409E7,0.0,0.0,3650.0,0.0,367.0,3650.0,0.0,0.0,568519.0
3.0,1.0,0.0,0.26304840533221147,0.10054794520547945,1.0,0.7134383298714274,0.0,0.0,0.0,0.0,40.0,100.0,55.0,20.0,3.0,60.0,0.0,-0.1268652189930689,10.0,90.0,0.0,0.0,2.5524118283176476,240.9263471736494,1.902080266763082,1.42513067426638,0.38703419002632405,739.4197663328678,1.9753663191925543,0.53976724728669,0.2548789356900891,39.66563088953906,2.77296643566161,0.0,0.0,0.0,0.0,30.0,0.0,0.0,100.0,4456,0.0,0.0,6.0,0.0,-0.025391527765740995,0.0,0.0,1042.0,0.5,5154.0,1042.0,258.0,0.0,58.0,103.0,391153.0563900876,1042.0,5287.0,0.0,0.0,0.0,4.5901102E7,0.0,0.0,3650.0,0.0,367.0,3650.0,0.0,0.0,545620.0
3.0,1.0,0.0,0.9632275309054461,0.0,1.0,0.9994453725359171,0.0,0.0,0.0,0.0,40.0,100.0,55.0,20.0,3.0,60.0,0.0,0.23321929347682369,10.0,60.0,0.0,0.0,6.347466368526262,349.8159578507943,4.132055228569868,5.736299311401244E-27,1.9943618639051497E-18,45147.2971906001,6.931951015209782E-17,2.818081128339146E-17,0.9228340631828462,67.42107963476583,4.9288429368537034,0.0,0.0,0.0,0.0,30.0,0.0,0.0,70.0,4590,40.0,30.0,8.0,0.0,0.017601877326016216,78.0,60.0,67.0,0.5,3355.0,205.0,223.0,0.0,3.0,90.0,2.3882920213827424E7,205.0,5281.0,0.0,0.0,0.0,8946703.0,0.0,0.0,3650.0,0.0,0.0,3650.0,0.0,0.0,58622.0
3.0,1.0,0.0,0.0016568819308545335,0.10054794520547945,1.0,0.19654456131767778,0.0,0.0,0.0,0.0,40.0,100.0,55.0,20.0,3.0,60.0,0.0,-0.27177037598909054,10.0,90.0,0.0,0.0,1.8042528351021974,250.12002954987665,2.0792055158275797,0.17726659740538075,0.05778072480711661,1757.7689341156813,2.7056976359533285,0.7480450928088244,0.16803300241016414,40.49556441800013,3.2565588893475526,0.0,0.0,0.0,0.0,30.0,0.0,0.0,130.0,4446,0.0,0.0,8.0,0.0,-0.03653639250973977,0.0,0.0,1344.0,0.5,6702.0,1344.0,257.0,0.0,54.0,108.0,929859.7661471965,1344.0,6862.0,0.0,0.0,0.0,4.5795001E7,0.0,0.0,3650.0,0.0,367.0,3650.0,0.0,0.0,637702.0
3.0,1.0,0.0,0.09423842008397712,0.10054794520547945,1.0,0.4825157870375473,0.0,0.0,0.0,0.0,40.0,100.0,55.0,20.0,3.0,60.0,0.0,-0.2852870582620575,10.0,90.0,0.0,0.0,1.440492297470643,251.6085649794914,2.107873535077838,1.0964289904629985,0.2962499523814955,610.3464290512261,2.5051342492891475,0.8340470134327621,0.13114404435113056,40.48894041210836,3.034163260124873,0.0,0.0,0.0,0.0,30.0,0.0,0.0,130.0,4393,0.0,10.0,2.0,0.0,-0.04339461198144003,0.0,128.0,1115.0,0.5,6587.0,1243.0,261.0,0.0,52.0,106.0,322873.2609680975,1243.0,7581.0,0.0,0.0,0.0,4.5035773E7,0.0,0.0,3650.0,0.0,367.0,3650.0,0.0,0.0,626420.0
3.0,1.0,0.0,0.03179833986861537,0.10054794520547945,1.0,0.3075329225441768,0.0,0.0,0.0,0.0,40.0,100.0,55.0,20.0,3.0,60.0,0.0,-0.1977532401787543,10.0,90.0,0.0,0.0,1.799455423471658,249.2592404600613,2.070164756146098,1.0948508558322116,0.28877516150001875,27.01645457710077,2.4408081964264157,0.6566826147221348,0.15396191680475602,40.714351095194935,3.291236172418153,0.0,0.0,0.0,0.0,30.0,0.0,0.0,130.0,4450,0.0,0.0,0.0,0.0,-0.033548211755161574,0.0,0.0,1345.0,0.5,6748.0,1345.0,257.0,0.0,53.0,106.0,14291.70447128629,1345.0,6575.0,0.0,0.0,0.0,4.3992419E7,0.0,0.0,3650.0,0.0,367.0,3650.0,0.0,0.0,677617.0
3.0,1.0,0.0,0.05168787875442915,5.47945205479452E-4,1.0,0.424988244124822,0.0,0.0,0.0,0.0,40.0,100.0,55.0,20.0,3.0,60.0,0.0,-0.1521218754502988,10.0,90.0,0.0,0.0,1.6018404752984075,250.63312551966706,2.092153995162903,1.315436372323554,0.43866010651458487,327.0050733847588,3.237597947128311,0.8337787097094085,0.14468659288156563,41.779526216666454,3.2707833779666258,0.0,0.0,0.0,0.0,30.0,0.0,0.0,130.0,4392,0.0,10.0,2.0,0.0,-0.025616408307815274,0.0,125.0,1116.0,0.5,6628.0,1241.0,259.0,0.0,55.0,107.0,172985.68382053718,1241.0,7325.0,0.0,0.0,0.0,4.4505558E7,0.0,0.0,3650.0,0.0,2.0,3650.0,0.0,0.0,538315.0
3.0,1.0,0.0,0.10201988935721812,0.10054794520547945,1.0,0.5599207499121882,0.0,0.0,0.0,0.0,40.0,100.0,55.0,20.0,3.0,60.0,0.0,-0.2517858157080352,10.0,90.0,0.0,0.0,1.6314733711589042,246.27973052373662,1.992852909555768,1.288808767575009,0.3459638652319545,32.68455999650329,2.7652147178775626,0.7531546656190012,0.14385231554417588,40.126729375730335,2.9232236350173575,0.0,0.0,0.0,0.0,30.0,0.0,0.0,130.0,4391,0.0,10.0,0.0,0.0,-0.04079748459728218,0.0,119.0,1129.0,0.5,6596.0,1248.0,260.0,0.0,58.0,104.0,17290.132238150207,1248.0,7525.0,0.0,0.0,0.0,4.5166408E7,0.0,0.0,3650.0,0.0,367.0,3650.0,0.0,0.0,677424.0
3.0,1.0,0.0,0.13244076712328767,0.10054794520547945,1.0,0.5072390136986301,0.0,0.0,0.0,0.0,40.0,100.0,55.0,20.0,3.0,60.0,0.0,-0.26727183598996973,10.0,90.0,0.0,0.0,1.2571022120504929,237.64109880386474,1.8123406406632934,1.3314874022932248,0.3438364329247214,1013.295838483003,2.937045889782218,0.8220137882016345,0.1241866631391722,38.12703734962215,2.6699587466825867,0.0,0.0,0.0,0.0,30.0,0.0,0.0,130.0,4386,0.0,10.0,6.0,0.0,-0.03821798477469239,0.0,126.0,1124.0,0.5,6573.0,1250.0,258.0,0.0,56.0,108.0,536033.498557509,1250.0,7668.0,0.0,0.0,0.0,4.5202082E7,0.0,0.0,3650.0,0.0,367.0,3650.0,0.0,0.0,540871.0
3.0,1.0,0.0,0.163692809189336,0.10054794520547945,1.0,0.6228693391284101,0.0,0.0,0.0,0.0,40.0,100.0,55.0,20.0,3.0,60.0,0.0,-0.2272823862545018,10.0,60.0,0.0,0.0,2.224530966301465,249.52309145272028,2.090566362456357,4.258579226740974,1.272325212149865,1261.1809015360905,8.434965094790883,2.1160858034491996,0.3069215095061507,41.518646635443,3.163569231125935,0.0,0.0,0.0,0.0,30.0,0.0,0.0,130.0,4565,40.0,30.0,6.0,0.0,-0.04114090431615022,144.0,109.0,100.0,0.5,6364.0,353.0,266.0,0.0,56.0,108.0,667164.6969125922,353.0,8975.0,0.0,0.0,0.0,4.6306149E7,0.0,0.0,3650.0,0.0,367.0,3650.0,0.0,0.0,573942.0
3.0,1.0,0.0,0.6780229758004027,0.10054794520547945,1.0,0.7181808850815207,0.0,0.0,0.0,0.0,40.0,100.0,55.0,20.0,3.0,60.0,0.0,-0.24750941639149912,10.0,60.0,0.0,0.0,1.6105727082409802,282.89967161633757,2.769953561658155,3.5612130218077507,0.9028098465996802,2150.8206325937576,12.26740056481426,3.3785926780373505,0.20787898394883514,42.734713694117055,3.2413120331673344,0.0,0.0,0.0,0.0,30.0,0.0,0.0,130.0,4562,40.0,30.0,10.0,0.0,-0.03260685603993117,154.0,91.0,102.0,0.5,6349.0,347.0,265.0,0.0,56.0,107.0,1137784.1146420985,347.0,9068.0,0.0,0.0,0.0,4.1759648E7,0.0,0.0,3650.0,0.0,367.0,3650.0,0.0,0.0,380598.0
3.0,1.0,0.0,0.16909140159430386,0.10054794520547945,1.0,0.6330214379691974,0.0,0.0,0.0,0.0,40.0,100.0,55.0,20.0,3.0,60.0,0.0,-0.2545465315757644,10.0,60.0,0.0,0.0,2.112789122441776,248.8938481910714,2.0665488447198066,4.250201115266873,1.2492509984701274,1575.2847957966644,7.427168031260486,2.4654783761927623,0.26893492844904526,41.95646479562971,3.046292447720452,0.0,0.0,0.0,0.0,30.0,0.0,0.0,130.0,4563,40.0,30.0,10.0,0.0,-0.04047139036303597,143.0,117.0,94.0,0.5,6299.0,354.0,264.0,0.0,58.0,108.0,833325.6569764382,354.0,9381.0,0.0,0.0,0.0,4.5935706E7,0.0,0.0,3650.0,0.0,367.0,3650.0,0.0,0.0,596837.0
3.0,1.0,0.0,0.056148346140995654,0.10054794520547945,1.0,0.45736206704532795,0.0,0.0,0.0,0.0,40.0,100.0,55.0,20.0,3.0,60.0,0.0,-0.16713093154138386,10.0,90.0,0.0,0.0,1.4754347620751929,251.3387870433234,2.107170497676035,1.211968690380156,0.3150854273271635,1213.1481769592135,3.5222949800160674,1.062313915980018,0.14201513569374954,40.601687468639014,3.1026329359825966,0.0,0.0,0.0,0.0,30.0,0.0,0.0,130.0,4384,0.0,10.0,8.0,0.0,-0.022046710850501822,0.0,126.0,1104.0,0.5,6589.0,1230.0,258.0,0.0,51.0,106.0,641755.3856114266,1230.0,7568.0,0.0,0.0,0.0,4.4155447E7,0.0,0.0,3650.0,0.0,367.0,3650.0,0.0,0.0,593771.0
3.0,1.0,0.0,0.5132912867071064,0.10054794520547945,1.0,0.7486990988095718,0.0,0.0,0.0,0.0,40.0,100.0,55.0,20.0,3.0,60.0,0.0,-0.10332820233180842,10.0,90.0,0.0,0.0,2.229411480837207,250.41812713107467,2.088737909087761,1.0369960543449117,0.2943701630283026,48.00043646892156,2.9964281235156323,0.7273030498404222,0.2463352501723658,41.66653114830688,3.0193076388557567,0.0,0.0,0.0,0.0,30.0,0.0,0.0,100.0,4462,0.0,0.0,0.0,0.0,-0.015039620714576854,0.0,0.0,1023.0,0.5,5161.0,1023.0,266.0,0.0,55.0,102.0,25392.230892059524,1023.0,5243.0,0.0,0.0,0.0,4.4018506E7,0.0,0.0,3650.0,0.0,367.0,3650.0,0.0,0.0,389098.0
